:START_ID(Flight),:END_ID(Airport)
FL33414,AP039
FL33415,AP008
FL33416,AP007
FL33417,AP005
FL33418,AP001
FL33419,AP004
FL33420,AP033
FL33421,AP006
FL33422,AP033
FL33423,AP022
FL33424,AP024
FL33425,AP008
FL33426,AP003
FL33427,AP011
FL33428,AP029
FL33429,AP024
FL33430,AP005
FL33431,AP022
FL33432,AP005
FL33433,AP007
FL33434,AP028
FL33435,AP002
FL33436,AP005
FL33437,AP007
FL33438,AP008
FL33439,AP002
FL33440,AP004
FL33441,AP003
FL33442,AP001
FL33443,AP008
FL33444,AP003
FL33445,AP013
FL33446,AP004
FL33447,AP035
FL33448,AP036
FL33449,AP023
FL33450,AP008
FL33451,AP001
FL33452,AP007
FL33453,AP006
FL33454,AP001
FL33455,AP012
FL33456,AP016
FL33457,AP013
FL33458,AP008
FL33459,AP005
FL33460,AP008
FL33461,AP027
FL33462,AP009
FL33463,AP017
FL33464,AP006
FL33465,AP003
FL33466,AP029
FL33467,AP005
FL33468,AP035
FL33469,AP012
FL33470,AP020
FL33471,AP004
FL33472,AP012
FL33473,AP002
FL33474,AP004
FL33475,AP018
FL33476,AP005
FL33477,AP003
FL33478,AP008
FL33479,AP039
FL33480,AP040
FL33481,AP012
FL33482,AP004
FL33483,AP010
FL33484,AP033
FL33485,AP031
FL33486,AP025
FL33487,AP005
FL33488,AP011
FL33489,AP027
FL33490,AP009
FL33491,AP007
FL33492,AP025
FL33493,AP009
FL33494,AP010
FL33495,AP019
FL33496,AP031
FL33497,AP040
FL33498,AP015
FL33499,AP010
FL33500,AP004
FL33501,AP006
FL33502,AP002
FL33503,AP003
FL33504,AP004
FL33505,AP017
FL33506,AP004
FL33507,AP006
FL33508,AP028
FL33509,AP002
FL33510,AP009
FL33511,AP002
FL33512,AP015
FL33513,AP037
FL33514,AP005
FL33515,AP033
FL33516,AP009
FL33517,AP007
FL33518,AP006
FL33519,AP001
FL33520,AP004
FL33521,AP009
FL33522,AP002
FL33523,AP021
FL33524,AP012
FL33525,AP034
FL33526,AP010
FL33527,AP021
FL33528,AP007
FL33529,AP010
FL33530,AP005
FL33531,AP002
FL33532,AP012
FL33533,AP003
FL33534,AP005
FL33535,AP010
FL33536,AP005
FL33537,AP003
FL33538,AP008
FL33539,AP011
FL33540,AP021
FL33541,AP013
FL33542,AP005
FL33543,AP027
FL33544,AP004
FL33545,AP003
FL33546,AP023
FL33547,AP005
FL33548,AP008
FL33549,AP020
FL33550,AP004
FL33551,AP006
FL33552,AP021
FL33553,AP035
FL33554,AP026
FL33555,AP007
FL33556,AP010
FL33557,AP009
FL33558,AP007
FL33559,AP002
FL33560,AP007
FL33561,AP016
FL33562,AP010
FL33563,AP001
FL33564,AP006
FL33565,AP014
FL33566,AP028
FL33567,AP003
FL33568,AP001
FL33569,AP009
FL33570,AP013
FL33571,AP023
FL33572,AP004
FL33573,AP020
FL33574,AP015
FL33575,AP025
FL33576,AP011
FL33577,AP005
FL33578,AP002
FL33579,AP006
FL33580,AP013
FL33581,AP015
FL33582,AP010
FL33583,AP028
FL33584,AP021
FL33585,AP004
FL33586,AP005
FL33587,AP007
FL33588,AP006
FL33589,AP005
FL33590,AP006
FL33591,AP001
FL33592,AP005
FL33593,AP003
FL33594,AP004
FL33595,AP022
FL33596,AP024
FL33597,AP028
FL33598,AP005
FL33599,AP021
FL33600,AP039
FL33601,AP028
FL33602,AP005
FL33603,AP007
FL33604,AP026
FL33605,AP005
FL33606,AP003
FL33607,AP035
FL33608,AP001
FL33609,AP032
FL33610,AP005
FL33611,AP023
FL33612,AP031
FL33613,AP015
FL33614,AP010
FL33615,AP036
FL33616,AP005
FL33617,AP003
FL33618,AP001
FL33619,AP028
FL33620,AP032
FL33621,AP002
FL33622,AP013
FL33623,AP003
FL33624,AP032
FL33625,AP007
FL33626,AP002
FL33627,AP034
FL33628,AP005
FL33629,AP021
FL33630,AP003
FL33631,AP019
FL33632,AP027
FL33633,AP003
FL33634,AP004
FL33635,AP001
FL33636,AP010
FL33637,AP006
FL33638,AP007
FL33639,AP006
FL33640,AP011
FL33641,AP005
FL33642,AP002
FL33643,AP004
FL33644,AP007
FL33645,AP004
FL33646,AP012
FL33647,AP006
FL33648,AP004
FL33649,AP007
FL33650,AP009
FL33651,AP014
FL33652,AP003
FL33653,AP019
FL33654,AP008
FL33655,AP001
FL33656,AP002
FL33657,AP010
FL33658,AP021
FL33659,AP009
FL33660,AP007
FL33661,AP005
FL33662,AP016
FL33663,AP001
FL33664,AP029
FL33665,AP002
FL33666,AP006
FL33667,AP027
FL33668,AP007
FL33669,AP022
FL33670,AP016
FL33671,AP034
FL33672,AP006
FL33673,AP010
FL33674,AP006
FL33675,AP004
FL33676,AP002
FL33677,AP013
FL33678,AP012
FL33679,AP006
FL33680,AP014
FL33681,AP019
FL33682,AP007
FL33683,AP014
FL33684,AP010
FL33685,AP005
FL33686,AP003
FL33687,AP034
FL33688,AP032
FL33689,AP021
FL33690,AP003
FL33691,AP008
FL33692,AP004
FL33693,AP022
FL33694,AP003
FL33695,AP005
FL33696,AP007
FL33697,AP006
FL33698,AP002
FL33699,AP006
FL33700,AP011
FL33701,AP001
FL33702,AP005
FL33703,AP014
FL33704,AP003
FL33705,AP005
FL33706,AP015
FL33707,AP008
FL33708,AP007
FL33709,AP010
FL33710,AP029
FL33711,AP039
FL33712,AP009
FL33713,AP003
FL33714,AP010
FL33715,AP007
FL33716,AP001
FL33717,AP010
FL33718,AP036
FL33719,AP005
FL33720,AP009
FL33721,AP003
FL33722,AP006
FL33723,AP028
FL33724,AP006
FL33725,AP008
FL33726,AP002
FL33727,AP008
FL33728,AP010
FL33729,AP007
FL33730,AP013
FL33731,AP032
FL33732,AP005
FL33733,AP030
FL33734,AP009
FL33735,AP028
FL33736,AP011
FL33737,AP004
FL33738,AP020
FL33739,AP009
FL33740,AP013
FL33741,AP017
FL33742,AP001
FL33743,AP004
FL33744,AP003
FL33745,AP007
FL33746,AP009
FL33747,AP035
FL33748,AP007
FL33749,AP020
FL33750,AP010
FL33751,AP027
FL33752,AP001
FL33753,AP034
FL33754,AP022
FL33755,AP001
FL33756,AP003
FL33757,AP001
FL33758,AP008
FL33759,AP002
FL33760,AP003
FL33761,AP008
FL33762,AP022
FL33763,AP006
FL33764,AP003
FL33765,AP005
FL33766,AP003
FL33767,AP029
FL33768,AP032
FL33769,AP001
FL33770,AP007
FL33771,AP003
FL33772,AP008
FL33773,AP010
FL33774,AP040
FL33775,AP009
FL33776,AP006
FL33777,AP014
FL33778,AP028
FL33779,AP020
FL33780,AP003
FL33781,AP001
FL33782,AP008
FL33783,AP002
FL33784,AP004
FL33785,AP003
FL33786,AP040
FL33787,AP005
FL33788,AP014
FL33789,AP001
FL33790,AP010
FL33791,AP001
FL33792,AP037
FL33793,AP018
FL33794,AP005
FL33795,AP001
FL33796,AP009
FL33797,AP033
FL33798,AP001
FL33799,AP008
FL33800,AP002
FL33801,AP028
FL33802,AP009
FL33803,AP005
FL33804,AP007
FL33805,AP002
FL33806,AP027
FL33807,AP015
FL33808,AP022
FL33809,AP040
FL33810,AP005
FL33811,AP032
FL33812,AP012
FL33813,AP010
FL33814,AP004
FL33815,AP003
FL33816,AP008
FL33817,AP006
FL33818,AP014
FL33819,AP009
FL33820,AP001
FL33821,AP002
FL33822,AP007
FL33823,AP018
FL33824,AP002
FL33825,AP006
FL33826,AP010
FL33827,AP019
FL33828,AP008
FL33829,AP003
FL33830,AP037
FL33831,AP011
FL33832,AP005
FL33833,AP008
FL33834,AP006
FL33835,AP016
FL33836,AP020
FL33837,AP005
FL33838,AP008
FL33839,AP003
FL33840,AP014
FL33841,AP030
FL33842,AP036
FL33843,AP027
FL33844,AP008
FL33845,AP005
FL33846,AP004
FL33847,AP003
FL33848,AP025
FL33849,AP001
FL33850,AP023
FL33851,AP006
FL33852,AP012
FL33853,AP002
FL33854,AP004
FL33855,AP040
FL33856,AP002
FL33857,AP011
FL33858,AP006
FL33859,AP009
FL33860,AP027
FL33861,AP032
FL33862,AP002
FL33863,AP006
FL33864,AP016
FL33865,AP005
FL33866,AP002
FL33867,AP009
FL33868,AP005
FL33869,AP002
FL33870,AP034
FL33871,AP001
FL33872,AP033
FL33873,AP005
FL33874,AP030
FL33875,AP008
FL33876,AP001
FL33877,AP005
FL33878,AP036
FL33879,AP010
FL33880,AP040
FL33881,AP003
FL33882,AP036
FL33883,AP027
FL33884,AP006
FL33885,AP033
FL33886,AP027
FL33887,AP002
FL33888,AP010
FL33889,AP015
FL33890,AP006
FL33891,AP038
FL33892,AP026
FL33893,AP006
FL33894,AP010
FL33895,AP009
FL33896,AP015
FL33897,AP006
FL33898,AP030
FL33899,AP014
FL33900,AP013
FL33901,AP028
FL33902,AP010
FL33903,AP002
FL33904,AP030
FL33905,AP038
FL33906,AP005
FL33907,AP017
FL33908,AP031
FL33909,AP007
FL33910,AP025
FL33911,AP020
FL33912,AP031
FL33913,AP024
FL33914,AP008
FL33915,AP009
FL33916,AP022
FL33917,AP001
FL33918,AP030
FL33919,AP034
FL33920,AP006
FL33921,AP008
FL33922,AP039
FL33923,AP008
FL33924,AP001
FL33925,AP003
FL33926,AP007
FL33927,AP017
FL33928,AP013
FL33929,AP020
FL33930,AP009
FL33931,AP003
FL33932,AP010
FL33933,AP017
FL33934,AP008
FL33935,AP006
FL33936,AP029
FL33937,AP018
FL33938,AP004
FL33939,AP038
FL33940,AP026
FL33941,AP018
FL33942,AP025
FL33943,AP005
FL33944,AP010
FL33945,AP035
FL33946,AP022
FL33947,AP002
FL33948,AP007
FL33949,AP033
FL33950,AP004
FL33951,AP002
FL33952,AP015
FL33953,AP004
FL33954,AP010
FL33955,AP028
FL33956,AP013
FL33957,AP006
FL33958,AP008
FL33959,AP031
FL33960,AP003
FL33961,AP008
FL33962,AP014
FL33963,AP037
FL33964,AP002
FL33965,AP001
FL33966,AP027
FL33967,AP038
FL33968,AP026
FL33969,AP005
FL33970,AP032
FL33971,AP011
FL33972,AP007
FL33973,AP009
FL33974,AP022
FL33975,AP009
FL33976,AP017
FL33977,AP006
FL33978,AP008
FL33979,AP003
FL33980,AP037
FL33981,AP023
FL33982,AP008
FL33983,AP009
FL33984,AP015
FL33985,AP010
FL33986,AP005
FL33987,AP010
FL33988,AP014
FL33989,AP002
FL33990,AP004
FL33991,AP037
FL33992,AP026
FL33993,AP001
FL33994,AP007
FL33995,AP009
FL33996,AP023
FL33997,AP006
FL33998,AP002
FL33999,AP009
FL34000,AP008
FL34001,AP004
FL34002,AP021
FL34003,AP019
FL34004,AP012
FL34005,AP034
FL34006,AP002
FL34007,AP001
FL34008,AP021
FL34009,AP009
FL34010,AP020
FL34011,AP027
FL34012,AP022
FL34013,AP040
FL34014,AP003
FL34015,AP008
FL34016,AP022
FL34017,AP006
FL34018,AP007
FL34019,AP001
FL34020,AP009
FL34021,AP008
FL34022,AP036
FL34023,AP038
FL34024,AP003
FL34025,AP008
FL34026,AP007
FL34027,AP001
FL34028,AP018
FL34029,AP006
FL34030,AP031
FL34031,AP004
FL34032,AP019
FL34033,AP007
FL34034,AP004
FL34035,AP006
FL34036,AP005
FL34037,AP022
FL34038,AP023
FL34039,AP004
FL34040,AP017
FL34041,AP025
FL34042,AP009
FL34043,AP004
FL34044,AP039
FL34045,AP005
FL34046,AP014
FL34047,AP008
FL34048,AP007
FL34049,AP024
FL34050,AP006
FL34051,AP010
FL34052,AP014
FL34053,AP013
FL34054,AP008
FL34055,AP005
FL34056,AP002
FL34057,AP013
FL34058,AP007
FL34059,AP009
FL34060,AP015
FL34061,AP007
FL34062,AP008
FL34063,AP010
FL34064,AP011
FL34065,AP018
FL34066,AP020
FL34067,AP037
FL34068,AP012
FL34069,AP008
FL34070,AP025
FL34071,AP003
FL34072,AP012
FL34073,AP004
FL34074,AP034
FL34075,AP018
FL34076,AP001
FL34077,AP013
FL34078,AP025
FL34079,AP015
FL34080,AP039
FL34081,AP010
FL34082,AP014
FL34083,AP020
FL34084,AP006
FL34085,AP015
FL34086,AP031
FL34087,AP005
FL34088,AP001
FL34089,AP014
FL34090,AP010
FL34091,AP006
FL34092,AP021
FL34093,AP004
FL34094,AP008
FL34095,AP039
FL34096,AP005
FL34097,AP007
FL34098,AP010
FL34099,AP022
FL34100,AP006
FL34101,AP020
FL34102,AP038
FL34103,AP036
FL34104,AP035
FL34105,AP005
FL34106,AP009
FL34107,AP003
FL34108,AP026
FL34109,AP005
FL34110,AP006
FL34111,AP003
FL34112,AP007
FL34113,AP030
FL34114,AP011
FL34115,AP008
FL34116,AP017
FL34117,AP003
FL34118,AP004
FL34119,AP001
FL34120,AP007
FL34121,AP011
FL34122,AP038
FL34123,AP040
FL34124,AP002
FL34125,AP009
FL34126,AP001
FL34127,AP013
FL34128,AP011
FL34129,AP007
FL34130,AP001
FL34131,AP002
FL34132,AP006
FL34133,AP005
FL34134,AP004
FL34135,AP020
FL34136,AP022
FL34137,AP017
FL34138,AP040
FL34139,AP010
FL34140,AP034
FL34141,AP009
FL34142,AP027
FL34143,AP001
FL34144,AP006
FL34145,AP010
FL34146,AP001
FL34147,AP032
FL34148,AP006
FL34149,AP003
FL34150,AP005
FL34151,AP003
FL34152,AP020
FL34153,AP004
FL34154,AP002
FL34155,AP006
FL34156,AP005
FL34157,AP010
FL34158,AP026
FL34159,AP004
FL34160,AP009
FL34161,AP024
FL34162,AP006
FL34163,AP001
FL34164,AP006
FL34165,AP003
FL34166,AP005
FL34167,AP007
FL34168,AP022
FL34169,AP008
FL34170,AP039
FL34171,AP023
FL34172,AP011
FL34173,AP007
FL34174,AP034
FL34175,AP004
FL34176,AP002
FL34177,AP026
FL34178,AP009
FL34179,AP006
FL34180,AP022
FL34181,AP032
FL34182,AP029
FL34183,AP031
FL34184,AP020
FL34185,AP003
FL34186,AP017
FL34187,AP014
FL34188,AP031
FL34189,AP005
FL34190,AP002
FL34191,AP016
FL34192,AP019
FL34193,AP006
FL34194,AP032
FL34195,AP014
FL34196,AP003
FL34197,AP010
FL34198,AP002
FL34199,AP003
FL34200,AP025
FL34201,AP035
FL34202,AP004
FL34203,AP028
FL34204,AP003
FL34205,AP021
FL34206,AP003
FL34207,AP002
FL34208,AP004
FL34209,AP025
FL34210,AP001
FL34211,AP006
FL34212,AP040
FL34213,AP037
FL34214,AP006
FL34215,AP009
FL34216,AP004
FL34217,AP032
FL34218,AP005
FL34219,AP001
FL34220,AP016
FL34221,AP007
FL34222,AP010
FL34223,AP002
FL34224,AP030
FL34225,AP003
FL34226,AP002
FL34227,AP006
FL34228,AP011
FL34229,AP009
FL34230,AP006
FL34231,AP003
FL34232,AP008
FL34233,AP028
FL34234,AP006
FL34235,AP009
FL34236,AP021
FL34237,AP004
FL34238,AP017
FL34239,AP007
FL34240,AP018
FL34241,AP002
FL34242,AP016
FL34243,AP010
FL34244,AP002
FL34245,AP007
FL34246,AP033
FL34247,AP025
FL34248,AP003
FL34249,AP033
FL34250,AP004
FL34251,AP035
FL34252,AP030
FL34253,AP031
FL34254,AP025
FL34255,AP007
FL34256,AP008
FL34257,AP004
FL34258,AP003
FL34259,AP002
FL34260,AP016
FL34261,AP027
FL34262,AP031
FL34263,AP003
FL34264,AP009
FL34265,AP002
FL34266,AP018
FL34267,AP007
FL34268,AP003
FL34269,AP005
FL34270,AP004
FL34271,AP017
FL34272,AP006
FL34273,AP002
FL34274,AP013
FL34275,AP001
FL34276,AP021
FL34277,AP020
FL34278,AP037
FL34279,AP022
FL34280,AP035
FL34281,AP004
FL34282,AP001
FL34283,AP015
FL34284,AP003
FL34285,AP006
FL34286,AP005
FL34287,AP012
FL34288,AP017
FL34289,AP037
FL34290,AP038
FL34291,AP003
FL34292,AP034
FL34293,AP001
FL34294,AP035
FL34295,AP029
FL34296,AP010
FL34297,AP001
FL34298,AP022
FL34299,AP010
FL34300,AP040
FL34301,AP020
FL34302,AP004
FL34303,AP006
FL34304,AP039
FL34305,AP005
FL34306,AP010
FL34307,AP028
FL34308,AP010
FL34309,AP030
FL34310,AP013
FL34311,AP003
FL34312,AP004
FL34313,AP005
FL34314,AP007
FL34315,AP009
FL34316,AP015
FL34317,AP019
FL34318,AP009
FL34319,AP002
FL34320,AP016
FL34321,AP006
FL34322,AP016
FL34323,AP004
FL34324,AP007
FL34325,AP003
FL34326,AP009
FL34327,AP021
FL34328,AP006
FL34329,AP018
FL34330,AP009
FL34331,AP026
FL34332,AP001
FL34333,AP026
FL34334,AP009
FL34335,AP005
FL34336,AP008
FL34337,AP018
FL34338,AP009
FL34339,AP008
FL34340,AP002
FL34341,AP030
FL34342,AP009
FL34343,AP003
FL34344,AP009
FL34345,AP004
FL34346,AP003
FL34347,AP005
FL34348,AP002
FL34349,AP007
FL34350,AP004
FL34351,AP006
FL34352,AP007
FL34353,AP008
FL34354,AP028
FL34355,AP010
FL34356,AP040
FL34357,AP018
FL34358,AP007
FL34359,AP011
FL34360,AP008
FL34361,AP037
FL34362,AP010
FL34363,AP001
FL34364,AP027
FL34365,AP003
FL34366,AP006
FL34367,AP036
FL34368,AP003
FL34369,AP040
FL34370,AP019
FL34371,AP038
FL34372,AP030
FL34373,AP040
FL34374,AP010
FL34375,AP002
FL34376,AP019
FL34377,AP024
FL34378,AP013
FL34379,AP024
FL34380,AP037
FL34381,AP031
FL34382,AP032
FL34383,AP001
FL34384,AP007
FL34385,AP001
FL34386,AP008
FL34387,AP036
FL34388,AP005
FL34389,AP003
FL34390,AP036
FL34391,AP005
FL34392,AP028
FL34393,AP010
FL34394,AP001
FL34395,AP021
FL34396,AP007
FL34397,AP009
FL34398,AP003
FL34399,AP009
FL34400,AP004
FL34401,AP034
FL34402,AP032
FL34403,AP007
FL34404,AP009
FL34405,AP024
FL34406,AP006
FL34407,AP034
FL34408,AP015
FL34409,AP009
FL34410,AP005
FL34411,AP001
FL34412,AP010
FL34413,AP015
FL34414,AP039
FL34415,AP007
FL34416,AP005
FL34417,AP023
FL34418,AP006
FL34419,AP033
FL34420,AP039
FL34421,AP010
FL34422,AP039
FL34423,AP008
FL34424,AP004
FL34425,AP019
FL34426,AP008
FL34427,AP007
FL34428,AP005
FL34429,AP040
FL34430,AP034
FL34431,AP008
FL34432,AP024
FL34433,AP034
FL34434,AP005
FL34435,AP003
FL34436,AP031
FL34437,AP028
FL34438,AP001
FL34439,AP036
FL34440,AP011
FL34441,AP009
FL34442,AP020
FL34443,AP002
FL34444,AP018
FL34445,AP006
FL34446,AP030
FL34447,AP035
FL34448,AP032
FL34449,AP006
FL34450,AP001
FL34451,AP009
FL34452,AP005
FL34453,AP010
FL34454,AP006
FL34455,AP022
FL34456,AP005
FL34457,AP031
FL34458,AP005
FL34459,AP016
FL34460,AP007
FL34461,AP009
FL34462,AP003
FL34463,AP035
FL34464,AP031
FL34465,AP002
FL34466,AP016
FL34467,AP003
FL34468,AP015
FL34469,AP012
FL34470,AP002
FL34471,AP005
FL34472,AP033
FL34473,AP020
FL34474,AP008
FL34475,AP002
FL34476,AP009
FL34477,AP001
FL34478,AP025
FL34479,AP008
FL34480,AP001
FL34481,AP037
FL34482,AP003
FL34483,AP008
FL34484,AP024
FL34485,AP006
FL34486,AP016
FL34487,AP002
FL34488,AP006
FL34489,AP004
FL34490,AP033
FL34491,AP040
FL34492,AP003
FL34493,AP019
FL34494,AP004
FL34495,AP007
FL34496,AP003
FL34497,AP002
FL34498,AP004
FL34499,AP024
FL34500,AP014
FL34501,AP004
FL34502,AP010
FL34503,AP014
FL34504,AP040
FL34505,AP024
FL34506,AP006
FL34507,AP018
FL34508,AP006
FL34509,AP029
FL34510,AP039
FL34511,AP006
FL34512,AP030
FL34513,AP008
FL34514,AP004
FL34515,AP025
FL34516,AP004
FL34517,AP006
FL34518,AP009
FL34519,AP034
FL34520,AP030
FL34521,AP031
FL34522,AP008
FL34523,AP003
FL34524,AP004
FL34525,AP006
FL34526,AP008
FL34527,AP003
FL34528,AP035
FL34529,AP005
FL34530,AP008
FL34531,AP029
FL34532,AP002
FL34533,AP005
FL34534,AP009
FL34535,AP035
FL34536,AP003
FL34537,AP018
FL34538,AP017
FL34539,AP003
FL34540,AP014
FL34541,AP006
FL34542,AP034
FL34543,AP016
FL34544,AP001
FL34545,AP008
FL34546,AP015
FL34547,AP009
FL34548,AP013
FL34549,AP017
FL34550,AP025
FL34551,AP038
FL34552,AP035
FL34553,AP009
FL34554,AP005
FL34555,AP003
FL34556,AP008
FL34557,AP040
FL34558,AP001
FL34559,AP027
FL34560,AP029
FL34561,AP002
FL34562,AP016
FL34563,AP023
FL34564,AP006
FL34565,AP031
FL34566,AP005
FL34567,AP007
FL34568,AP035
FL34569,AP010
FL34570,AP003
FL34571,AP006
FL34572,AP017
FL34573,AP036
FL34574,AP006
FL34575,AP005
FL34576,AP006
FL34577,AP008
FL34578,AP018
FL34579,AP012
FL34580,AP009
FL34581,AP006
FL34582,AP003
FL34583,AP006
FL34584,AP008
FL34585,AP035
FL34586,AP006
FL34587,AP036
FL34588,AP024
FL34589,AP004
FL34590,AP036
FL34591,AP001
FL34592,AP009
FL34593,AP002
FL34594,AP010
FL34595,AP007
FL34596,AP008
FL34597,AP032
FL34598,AP028
FL34599,AP004
FL34600,AP036
FL34601,AP002
FL34602,AP029
FL34603,AP007
FL34604,AP003
FL34605,AP005
FL34606,AP006
FL34607,AP007
FL34608,AP023
FL34609,AP029
FL34610,AP002
FL34611,AP006
FL34612,AP004
FL34613,AP035
FL34614,AP002
FL34615,AP010
FL34616,AP001
FL34617,AP036
FL34618,AP034
FL34619,AP003
FL34620,AP026
FL34621,AP015
FL34622,AP010
FL34623,AP006
FL34624,AP039
FL34625,AP010
FL34626,AP006
FL34627,AP009
FL34628,AP031
FL34629,AP005
FL34630,AP006
FL34631,AP002
FL34632,AP009
FL34633,AP002
FL34634,AP022
FL34635,AP017
FL34636,AP010
FL34637,AP003
FL34638,AP034
FL34639,AP001
FL34640,AP024
FL34641,AP001
FL34642,AP037
FL34643,AP006
FL34644,AP008
FL34645,AP003
FL34646,AP021
FL34647,AP001
FL34648,AP034
FL34649,AP037
FL34650,AP009
FL34651,AP029
FL34652,AP027
FL34653,AP005
FL34654,AP010
FL34655,AP005
FL34656,AP008
FL34657,AP030
FL34658,AP023
FL34659,AP004
FL34660,AP007
FL34661,AP005
FL34662,AP016
FL34663,AP037
FL34664,AP035
FL34665,AP008
FL34666,AP030
FL34667,AP037
FL34668,AP022
FL34669,AP008
FL34670,AP037
FL34671,AP001
FL34672,AP002
FL34673,AP012
FL34674,AP035
FL34675,AP009
FL34676,AP016
FL34677,AP010
FL34678,AP005
FL34679,AP003
FL34680,AP026
FL34681,AP003
FL34682,AP011
FL34683,AP025
FL34684,AP007
FL34685,AP002
FL34686,AP008
FL34687,AP037
FL34688,AP012
FL34689,AP038
FL34690,AP009
FL34691,AP021
FL34692,AP008
FL34693,AP006
FL34694,AP004
FL34695,AP010
FL34696,AP015
FL34697,AP009
FL34698,AP035
FL34699,AP032
FL34700,AP001
FL34701,AP019
FL34702,AP030
FL34703,AP011
FL34704,AP005
FL34705,AP012
FL34706,AP020
FL34707,AP001
FL34708,AP010
FL34709,AP023
FL34710,AP007
FL34711,AP002
FL34712,AP027
FL34713,AP007
FL34714,AP033
FL34715,AP014
FL34716,AP005
FL34717,AP007
FL34718,AP001
FL34719,AP003
FL34720,AP004
FL34721,AP009
FL34722,AP024
FL34723,AP006
FL34724,AP004
FL34725,AP007
FL34726,AP005
FL34727,AP034
FL34728,AP004
FL34729,AP001
FL34730,AP017
FL34731,AP009
FL34732,AP004
FL34733,AP016
FL34734,AP028
FL34735,AP009
FL34736,AP010
FL34737,AP003
FL34738,AP002
FL34739,AP008
FL34740,AP013
FL34741,AP019
FL34742,AP005
FL34743,AP001
FL34744,AP039
FL34745,AP009
FL34746,AP003
FL34747,AP006
FL34748,AP003
FL34749,AP001
FL34750,AP033
FL34751,AP001
FL34752,AP009
FL34753,AP017
FL34754,AP005
FL34755,AP011
FL34756,AP028
FL34757,AP001
FL34758,AP009
FL34759,AP007
FL34760,AP008
FL34761,AP005
FL34762,AP036
FL34763,AP002
FL34764,AP019
FL34765,AP012
FL34766,AP008
FL34767,AP036
FL34768,AP020
FL34769,AP019
FL34770,AP008
FL34771,AP006
FL34772,AP002
FL34773,AP005
FL34774,AP014
FL34775,AP038
FL34776,AP008
FL34777,AP004
FL34778,AP005
FL34779,AP003
FL34780,AP037
FL34781,AP024
FL34782,AP017
FL34783,AP001
FL34784,AP020
FL34785,AP006
FL34786,AP005
FL34787,AP014
FL34788,AP012
FL34789,AP003
FL34790,AP010
FL34791,AP006
FL34792,AP008
FL34793,AP001
FL34794,AP008
FL34795,AP009
FL34796,AP029
FL34797,AP009
FL34798,AP001
FL34799,AP019
FL34800,AP004
FL34801,AP002
FL34802,AP010
FL34803,AP005
FL34804,AP038
FL34805,AP003
FL34806,AP001
FL34807,AP030
FL34808,AP008
FL34809,AP022
FL34810,AP036
FL34811,AP032
FL34812,AP022
FL34813,AP001
FL34814,AP003
FL34815,AP026
FL34816,AP013
FL34817,AP018
FL34818,AP027
FL34819,AP008
FL34820,AP012
FL34821,AP034
FL34822,AP001
FL34823,AP039
FL34824,AP040
FL34825,AP017
FL34826,AP008
FL34827,AP034
FL34828,AP018
FL34829,AP001
FL34830,AP005
FL34831,AP003
FL34832,AP026
FL34833,AP008
FL34834,AP004
FL34835,AP011
FL34836,AP016
FL34837,AP039
FL34838,AP014
FL34839,AP010
FL34840,AP004
FL34841,AP009
FL34842,AP027
FL34843,AP015
FL34844,AP002
FL34845,AP009
FL34846,AP007
FL34847,AP001
FL34848,AP013
FL34849,AP035
FL34850,AP033
FL34851,AP002
FL34852,AP003
FL34853,AP038
FL34854,AP001
FL34855,AP003
FL34856,AP004
FL34857,AP006
FL34858,AP003
FL34859,AP009
FL34860,AP011
FL34861,AP001
FL34862,AP014
FL34863,AP005
FL34864,AP031
FL34865,AP006
FL34866,AP010
FL34867,AP005
FL34868,AP015
FL34869,AP002
FL34870,AP003
FL34871,AP002
FL34872,AP037
FL34873,AP001
FL34874,AP010
FL34875,AP026
FL34876,AP014
FL34877,AP025
FL34878,AP002
FL34879,AP033
FL34880,AP010
FL34881,AP009
FL34882,AP026
FL34883,AP012
FL34884,AP001
FL34885,AP024
FL34886,AP007
FL34887,AP004
FL34888,AP003
FL34889,AP006
FL34890,AP008
FL34891,AP022
FL34892,AP002
FL34893,AP008
FL34894,AP003
FL34895,AP008
FL34896,AP016
FL34897,AP038
FL34898,AP006
FL34899,AP003
FL34900,AP037
FL34901,AP001
FL34902,AP008
FL34903,AP002
FL34904,AP039
FL34905,AP005
FL34906,AP006
FL34907,AP016
FL34908,AP011
FL34909,AP009
FL34910,AP003
FL34911,AP010
FL34912,AP024
FL34913,AP019
FL34914,AP018
FL34915,AP040
FL34916,AP009
FL34917,AP038
FL34918,AP002
FL34919,AP021
FL34920,AP007
FL34921,AP006
FL34922,AP007
FL34923,AP022
FL34924,AP005
FL34925,AP028
FL34926,AP007
FL34927,AP005
FL34928,AP007
FL34929,AP003
FL34930,AP026
FL34931,AP008
FL34932,AP007
FL34933,AP001
FL34934,AP031
FL34935,AP028
FL34936,AP024
FL34937,AP025
FL34938,AP009
FL34939,AP006
FL34940,AP001
FL34941,AP010
FL34942,AP040
FL34943,AP020
FL34944,AP014
FL34945,AP028
FL34946,AP032
FL34947,AP008
FL34948,AP031
FL34949,AP009
FL34950,AP004
FL34951,AP009
FL34952,AP008
FL34953,AP003
FL34954,AP016
FL34955,AP008
FL34956,AP002
FL34957,AP026
FL34958,AP003
FL34959,AP007
FL34960,AP021
FL34961,AP026
FL34962,AP006
FL34963,AP010
FL34964,AP008
FL34965,AP028
FL34966,AP006
