:START_ID(Flight),:END_ID(Airport)
FL11038,AP015
FL11039,AP032
FL11040,AP015
FL11041,AP003
FL11042,AP001
FL11043,AP034
FL11044,AP004
FL11045,AP039
FL11046,AP028
FL11047,AP008
FL11048,AP010
FL11049,AP001
FL11050,AP036
FL11051,AP003
FL11052,AP004
FL11053,AP033
FL11054,AP036
FL11055,AP031
FL11056,AP016
FL11057,AP019
FL11058,AP005
FL11059,AP006
FL11060,AP005
FL11061,AP001
FL11062,AP002
FL11063,AP022
FL11064,AP003
FL11065,AP006
FL11066,AP005
FL11067,AP003
FL11068,AP038
FL11069,AP005
FL11070,AP001
FL11071,AP007
FL11072,AP005
FL11073,AP004
FL11074,AP011
FL11075,AP006
FL11076,AP018
FL11077,AP024
FL11078,AP007
FL11079,AP005
FL11080,AP003
FL11081,AP040
FL11082,AP009
FL11083,AP031
FL11084,AP002
FL11085,AP029
FL11086,AP004
FL11087,AP033
FL11088,AP008
FL11089,AP003
FL11090,AP005
FL11091,AP006
FL11092,AP007
FL11093,AP009
FL11094,AP006
FL11095,AP007
FL11096,AP004
FL11097,AP026
FL11098,AP015
FL11099,AP005
FL11100,AP036
FL11101,AP004
FL11102,AP024
FL11103,AP010
FL11104,AP023
FL11105,AP002
FL11106,AP006
FL11107,AP003
FL11108,AP006
FL11109,AP021
FL11110,AP022
FL11111,AP025
FL11112,AP031
FL11113,AP008
FL11114,AP036
FL11115,AP038
FL11116,AP010
FL11117,AP037
FL11118,AP024
FL11119,AP006
FL11120,AP001
FL11121,AP014
FL11122,AP007
FL11123,AP002
FL11124,AP015
FL11125,AP025
FL11126,AP007
FL11127,AP001
FL11128,AP039
FL11129,AP006
FL11130,AP036
FL11131,AP001
FL11132,AP031
FL11133,AP006
FL11134,AP016
FL11135,AP037
FL11136,AP034
FL11137,AP010
FL11138,AP033
FL11139,AP022
FL11140,AP002
FL11141,AP007
FL11142,AP004
FL11143,AP001
FL11144,AP010
FL11145,AP009
FL11146,AP002
FL11147,AP006
FL11148,AP032
FL11149,AP003
FL11150,AP034
FL11151,AP010
FL11152,AP009
FL11153,AP003
FL11154,AP020
FL11155,AP007
FL11156,AP003
FL11157,AP033
FL11158,AP015
FL11159,AP010
FL11160,AP031
FL11161,AP009
FL11162,AP004
FL11163,AP005
FL11164,AP022
FL11165,AP002
FL11166,AP017
FL11167,AP006
FL11168,AP008
FL11169,AP007
FL11170,AP040
FL11171,AP016
FL11172,AP005
FL11173,AP020
FL11174,AP040
FL11175,AP028
FL11176,AP010
FL11177,AP003
FL11178,AP001
FL11179,AP027
FL11180,AP015
FL11181,AP028
FL11182,AP005
FL11183,AP003
FL11184,AP006
FL11185,AP031
FL11186,AP039
FL11187,AP017
FL11188,AP005
FL11189,AP033
FL11190,AP013
FL11191,AP002
FL11192,AP005
FL11193,AP018
FL11194,AP011
FL11195,AP005
FL11196,AP013
FL11197,AP005
FL11198,AP007
FL11199,AP004
FL11200,AP008
FL11201,AP036
FL11202,AP035
FL11203,AP004
FL11204,AP036
FL11205,AP013
FL11206,AP002
FL11207,AP005
FL11208,AP019
FL11209,AP022
FL11210,AP006
FL11211,AP022
FL11212,AP033
FL11213,AP005
FL11214,AP001
FL11215,AP005
FL11216,AP010
FL11217,AP018
FL11218,AP020
FL11219,AP021
FL11220,AP006
FL11221,AP030
FL11222,AP012
FL11223,AP001
FL11224,AP029
FL11225,AP023
FL11226,AP008
FL11227,AP006
FL11228,AP002
FL11229,AP010
FL11230,AP022
FL11231,AP004
FL11232,AP010
FL11233,AP005
FL11234,AP013
FL11235,AP024
FL11236,AP006
FL11237,AP014
FL11238,AP007
FL11239,AP009
FL11240,AP037
FL11241,AP010
FL11242,AP017
FL11243,AP040
FL11244,AP002
FL11245,AP010
FL11246,AP031
FL11247,AP004
FL11248,AP003
FL11249,AP008
FL11250,AP002
FL11251,AP008
FL11252,AP003
FL11253,AP002
FL11254,AP001
FL11255,AP009
FL11256,AP001
FL11257,AP023
FL11258,AP009
FL11259,AP007
FL11260,AP008
FL11261,AP015
FL11262,AP007
FL11263,AP002
FL11264,AP023
FL11265,AP007
FL11266,AP011
FL11267,AP009
FL11268,AP026
FL11269,AP019
FL11270,AP029
FL11271,AP001
FL11272,AP008
FL11273,AP003
FL11274,AP009
FL11275,AP006
FL11276,AP034
FL11277,AP006
FL11278,AP031
FL11279,AP007
FL11280,AP010
FL11281,AP006
FL11282,AP001
FL11283,AP037
FL11284,AP012
FL11285,AP040
FL11286,AP002
FL11287,AP011
FL11288,AP015
FL11289,AP003
FL11290,AP026
FL11291,AP034
FL11292,AP035
FL11293,AP004
FL11294,AP009
FL11295,AP026
FL11296,AP007
FL11297,AP003
FL11298,AP023
FL11299,AP005
FL11300,AP002
FL11301,AP008
FL11302,AP006
FL11303,AP001
FL11304,AP002
FL11305,AP008
FL11306,AP004
FL11307,AP009
FL11308,AP001
FL11309,AP022
FL11310,AP018
FL11311,AP009
FL11312,AP001
FL11313,AP029
FL11314,AP025
FL11315,AP011
FL11316,AP010
FL11317,AP032
FL11318,AP004
FL11319,AP025
FL11320,AP010
FL11321,AP006
FL11322,AP028
FL11323,AP013
FL11324,AP008
FL11325,AP009
FL11326,AP005
FL11327,AP004
FL11328,AP037
FL11329,AP034
FL11330,AP006
FL11331,AP022
FL11332,AP017
FL11333,AP034
FL11334,AP009
FL11335,AP028
FL11336,AP001
FL11337,AP033
FL11338,AP019
FL11339,AP020
FL11340,AP010
FL11341,AP012
FL11342,AP004
FL11343,AP009
FL11344,AP010
FL11345,AP008
FL11346,AP037
FL11347,AP002
FL11348,AP018
FL11349,AP040
FL11350,AP006
FL11351,AP023
FL11352,AP016
FL11353,AP034
FL11354,AP003
FL11355,AP018
FL11356,AP008
FL11357,AP001
FL11358,AP002
FL11359,AP017
FL11360,AP004
FL11361,AP008
FL11362,AP002
FL11363,AP007
FL11364,AP021
FL11365,AP003
FL11366,AP012
FL11367,AP004
FL11368,AP009
FL11369,AP029
FL11370,AP035
FL11371,AP001
FL11372,AP008
FL11373,AP029
FL11374,AP018
FL11375,AP001
FL11376,AP005
FL11377,AP002
FL11378,AP029
FL11379,AP004
FL11380,AP016
FL11381,AP006
FL11382,AP001
FL11383,AP004
FL11384,AP007
FL11385,AP030
FL11386,AP010
FL11387,AP014
FL11388,AP007
FL11389,AP032
FL11390,AP012
FL11391,AP035
FL11392,AP039
FL11393,AP038
FL11394,AP008
FL11395,AP007
FL11396,AP014
FL11397,AP003
FL11398,AP025
FL11399,AP035
FL11400,AP032
FL11401,AP005
FL11402,AP006
FL11403,AP007
FL11404,AP002
FL11405,AP039
FL11406,AP009
FL11407,AP008
FL11408,AP014
FL11409,AP028
FL11410,AP002
FL11411,AP021
FL11412,AP013
FL11413,AP001
FL11414,AP007
FL11415,AP013
FL11416,AP002
FL11417,AP007
FL11418,AP008
FL11419,AP016
FL11420,AP010
FL11421,AP006
FL11422,AP025
FL11423,AP010
FL11424,AP007
FL11425,AP020
FL11426,AP010
FL11427,AP028
FL11428,AP009
FL11429,AP029
FL11430,AP004
FL11431,AP010
FL11432,AP015
FL11433,AP008
FL11434,AP031
FL11435,AP040
FL11436,AP031
FL11437,AP038
FL11438,AP016
FL11439,AP003
FL11440,AP039
FL11441,AP006
FL11442,AP027
FL11443,AP010
FL11444,AP004
FL11445,AP029
FL11446,AP003
FL11447,AP007
FL11448,AP029
FL11449,AP030
FL11450,AP003
FL11451,AP006
FL11452,AP035
FL11453,AP017
FL11454,AP010
FL11455,AP033
FL11456,AP005
FL11457,AP010
FL11458,AP001
FL11459,AP003
FL11460,AP030
FL11461,AP038
FL11462,AP015
FL11463,AP011
FL11464,AP010
FL11465,AP006
FL11466,AP020
FL11467,AP036
FL11468,AP013
FL11469,AP012
FL11470,AP002
FL11471,AP014
FL11472,AP020
FL11473,AP008
FL11474,AP005
FL11475,AP001
FL11476,AP004
FL11477,AP026
FL11478,AP008
FL11479,AP006
FL11480,AP015
FL11481,AP005
FL11482,AP024
FL11483,AP036
FL11484,AP009
FL11485,AP007
FL11486,AP006
FL11487,AP039
FL11488,AP010
FL11489,AP005
FL11490,AP008
FL11491,AP001
FL11492,AP019
FL11493,AP023
FL11494,AP005
FL11495,AP029
FL11496,AP006
FL11497,AP007
FL11498,AP002
FL11499,AP004
FL11500,AP006
FL11501,AP005
FL11502,AP003
FL11503,AP004
FL11504,AP003
FL11505,AP004
FL11506,AP033
FL11507,AP025
FL11508,AP039
FL11509,AP007
FL11510,AP010
FL11511,AP008
FL11512,AP021
FL11513,AP007
FL11514,AP008
FL11515,AP023
FL11516,AP019
FL11517,AP009
FL11518,AP036
FL11519,AP006
FL11520,AP026
FL11521,AP002
FL11522,AP001
FL11523,AP002
FL11524,AP034
FL11525,AP010
FL11526,AP017
FL11527,AP002
FL11528,AP040
FL11529,AP003
FL11530,AP020
FL11531,AP022
FL11532,AP028
FL11533,AP029
FL11534,AP001
FL11535,AP004
FL11536,AP001
FL11537,AP002
FL11538,AP013
FL11539,AP005
FL11540,AP006
FL11541,AP034
FL11542,AP005
FL11543,AP009
FL11544,AP035
FL11545,AP018
FL11546,AP010
FL11547,AP008
FL11548,AP001
FL11549,AP005
FL11550,AP015
FL11551,AP009
FL11552,AP003
FL11553,AP034
FL11554,AP029
FL11555,AP016
FL11556,AP024
FL11557,AP036
FL11558,AP008
FL11559,AP002
FL11560,AP004
FL11561,AP030
FL11562,AP018
FL11563,AP022
FL11564,AP009
FL11565,AP010
FL11566,AP001
FL11567,AP015
FL11568,AP004
FL11569,AP008
FL11570,AP014
FL11571,AP012
FL11572,AP008
FL11573,AP010
FL11574,AP035
FL11575,AP004
FL11576,AP027
FL11577,AP024
FL11578,AP032
FL11579,AP009
FL11580,AP008
FL11581,AP010
FL11582,AP007
FL11583,AP031
FL11584,AP010
FL11585,AP039
FL11586,AP037
FL11587,AP003
FL11588,AP002
FL11589,AP004
FL11590,AP005
FL11591,AP007
FL11592,AP005
FL11593,AP018
FL11594,AP024
FL11595,AP020
FL11596,AP005
FL11597,AP003
FL11598,AP009
FL11599,AP007
FL11600,AP002
FL11601,AP009
FL11602,AP008
FL11603,AP005
FL11604,AP008
FL11605,AP004
FL11606,AP023
FL11607,AP014
FL11608,AP032
FL11609,AP004
FL11610,AP040
FL11611,AP008
FL11612,AP002
FL11613,AP018
FL11614,AP027
FL11615,AP016
FL11616,AP006
FL11617,AP005
FL11618,AP001
FL11619,AP040
FL11620,AP021
FL11621,AP020
FL11622,AP016
FL11623,AP010
FL11624,AP005
FL11625,AP006
FL11626,AP025
FL11627,AP002
FL11628,AP003
FL11629,AP006
FL11630,AP028
FL11631,AP005
FL11632,AP031
FL11633,AP027
FL11634,AP006
FL11635,AP005
FL11636,AP013
FL11637,AP005
FL11638,AP007
FL11639,AP010
FL11640,AP001
FL11641,AP017
FL11642,AP007
FL11643,AP026
FL11644,AP006
FL11645,AP010
FL11646,AP005
FL11647,AP009
FL11648,AP010
FL11649,AP008
FL11650,AP003
FL11651,AP010
FL11652,AP003
FL11653,AP006
FL11654,AP004
FL11655,AP018
FL11656,AP031
FL11657,AP027
FL11658,AP003
FL11659,AP015
FL11660,AP007
FL11661,AP010
FL11662,AP007
FL11663,AP031
FL11664,AP023
FL11665,AP021
FL11666,AP006
FL11667,AP007
FL11668,AP005
FL11669,AP013
FL11670,AP010
FL11671,AP002
FL11672,AP001
FL11673,AP025
FL11674,AP027
FL11675,AP039
FL11676,AP009
FL11677,AP010
FL11678,AP023
FL11679,AP026
FL11680,AP008
FL11681,AP022
FL11682,AP006
FL11683,AP018
FL11684,AP010
FL11685,AP024
FL11686,AP007
FL11687,AP014
FL11688,AP011
FL11689,AP009
FL11690,AP010
FL11691,AP024
FL11692,AP031
FL11693,AP025
FL11694,AP012
FL11695,AP032
FL11696,AP006
FL11697,AP032
FL11698,AP009
FL11699,AP008
FL11700,AP002
FL11701,AP017
FL11702,AP004
FL11703,AP002
FL11704,AP024
FL11705,AP015
FL11706,AP010
FL11707,AP025
FL11708,AP002
FL11709,AP005
FL11710,AP036
FL11711,AP025
FL11712,AP023
FL11713,AP021
FL11714,AP010
FL11715,AP018
FL11716,AP015
FL11717,AP040
FL11718,AP026
FL11719,AP006
FL11720,AP002
FL11721,AP018
FL11722,AP014
FL11723,AP036
FL11724,AP003
FL11725,AP032
FL11726,AP005
FL11727,AP001
FL11728,AP010
FL11729,AP013
FL11730,AP007
FL11731,AP019
FL11732,AP013
FL11733,AP004
FL11734,AP010
FL11735,AP007
FL11736,AP009
FL11737,AP013
FL11738,AP005
FL11739,AP010
FL11740,AP001
FL11741,AP031
FL11742,AP037
FL11743,AP005
FL11744,AP014
FL11745,AP015
FL11746,AP008
FL11747,AP001
FL11748,AP028
FL11749,AP034
FL11750,AP008
FL11751,AP013
FL11752,AP012
FL11753,AP019
FL11754,AP028
FL11755,AP003
FL11756,AP039
FL11757,AP022
FL11758,AP026
FL11759,AP002
FL11760,AP020
FL11761,AP009
FL11762,AP036
FL11763,AP001
FL11764,AP005
FL11765,AP004
FL11766,AP001
FL11767,AP009
FL11768,AP004
FL11769,AP016
FL11770,AP008
FL11771,AP010
FL11772,AP007
FL11773,AP020
FL11774,AP008
FL11775,AP004
FL11776,AP006
FL11777,AP026
FL11778,AP039
FL11779,AP009
FL11780,AP004
FL11781,AP008
FL11782,AP020
FL11783,AP009
FL11784,AP003
FL11785,AP008
FL11786,AP003
FL11787,AP001
FL11788,AP021
FL11789,AP009
FL11790,AP029
FL11791,AP010
FL11792,AP003
FL11793,AP011
FL11794,AP035
FL11795,AP025
FL11796,AP035
FL11797,AP009
FL11798,AP016
FL11799,AP022
FL11800,AP008
FL11801,AP019
FL11802,AP016
FL11803,AP011
FL11804,AP007
FL11805,AP015
FL11806,AP004
FL11807,AP033
FL11808,AP010
FL11809,AP032
FL11810,AP003
FL11811,AP004
FL11812,AP028
FL11813,AP007
FL11814,AP019
FL11815,AP027
FL11816,AP010
FL11817,AP004
FL11818,AP009
FL11819,AP030
FL11820,AP040
FL11821,AP006
FL11822,AP036
FL11823,AP008
FL11824,AP040
FL11825,AP008
FL11826,AP002
FL11827,AP033
FL11828,AP010
FL11829,AP026
FL11830,AP008
FL11831,AP006
FL11832,AP004
FL11833,AP040
FL11834,AP036
FL11835,AP017
FL11836,AP004
FL11837,AP006
FL11838,AP009
FL11839,AP006
FL11840,AP032
FL11841,AP006
FL11842,AP004
FL11843,AP003
FL11844,AP006
FL11845,AP002
FL11846,AP010
FL11847,AP018
FL11848,AP004
FL11849,AP031
FL11850,AP016
FL11851,AP033
FL11852,AP001
FL11853,AP009
FL11854,AP031
FL11855,AP001
FL11856,AP033
FL11857,AP001
FL11858,AP040
FL11859,AP007
FL11860,AP005
FL11861,AP002
FL11862,AP033
FL11863,AP029
FL11864,AP005
FL11865,AP030
FL11866,AP016
FL11867,AP014
FL11868,AP002
FL11869,AP011
FL11870,AP003
FL11871,AP009
FL11872,AP004
FL11873,AP026
FL11874,AP002
FL11875,AP006
FL11876,AP004
FL11877,AP027
FL11878,AP005
FL11879,AP019
FL11880,AP022
FL11881,AP002
FL11882,AP009
FL11883,AP004
FL11884,AP003
FL11885,AP001
FL11886,AP003
FL11887,AP016
FL11888,AP004
FL11889,AP024
FL11890,AP029
FL11891,AP019
FL11892,AP002
FL11893,AP005
FL11894,AP025
FL11895,AP003
FL11896,AP024
FL11897,AP005
FL11898,AP027
FL11899,AP001
FL11900,AP017
FL11901,AP006
FL11902,AP014
FL11903,AP002
FL11904,AP006
FL11905,AP009
FL11906,AP006
FL11907,AP003
FL11908,AP008
FL11909,AP040
FL11910,AP009
FL11911,AP008
FL11912,AP007
FL11913,AP030
FL11914,AP022
FL11915,AP007
FL11916,AP015
FL11917,AP037
FL11918,AP003
FL11919,AP006
FL11920,AP040
FL11921,AP011
FL11922,AP007
FL11923,AP005
FL11924,AP038
FL11925,AP009
FL11926,AP025
FL11927,AP002
FL11928,AP030
FL11929,AP004
FL11930,AP003
FL11931,AP001
FL11932,AP027
FL11933,AP004
FL11934,AP001
FL11935,AP002
FL11936,AP040
FL11937,AP003
FL11938,AP018
FL11939,AP003
FL11940,AP019
FL11941,AP036
FL11942,AP007
FL11943,AP009
FL11944,AP037
FL11945,AP038
FL11946,AP001
FL11947,AP034
FL11948,AP023
FL11949,AP037
FL11950,AP015
FL11951,AP007
FL11952,AP003
FL11953,AP004
FL11954,AP030
FL11955,AP021
FL11956,AP008
FL11957,AP034
FL11958,AP010
FL11959,AP027
FL11960,AP003
FL11961,AP028
FL11962,AP010
FL11963,AP004
FL11964,AP003
FL11965,AP025
FL11966,AP006
FL11967,AP040
FL11968,AP034
FL11969,AP006
FL11970,AP016
FL11971,AP019
FL11972,AP003
FL11973,AP007
FL11974,AP040
FL11975,AP011
FL11976,AP027
FL11977,AP019
FL11978,AP036
FL11979,AP003
FL11980,AP010
FL11981,AP006
FL11982,AP001
FL11983,AP036
FL11984,AP039
FL11985,AP033
FL11986,AP001
FL11987,AP023
FL11988,AP017
FL11989,AP023
FL11990,AP001
FL11991,AP014
FL11992,AP031
FL11993,AP034
FL11994,AP019
FL11995,AP020
FL11996,AP001
FL11997,AP005
FL11998,AP028
FL11999,AP008
FL12000,AP017
FL12001,AP001
FL12002,AP004
FL12003,AP027
FL12004,AP001
FL12005,AP008
FL12006,AP004
FL12007,AP011
FL12008,AP002
FL12009,AP008
FL12010,AP004
FL12011,AP008
FL12012,AP009
FL12013,AP013
FL12014,AP006
FL12015,AP008
FL12016,AP033
FL12017,AP038
FL12018,AP033
FL12019,AP023
FL12020,AP040
FL12021,AP019
FL12022,AP004
FL12023,AP010
FL12024,AP018
FL12025,AP015
FL12026,AP005
FL12027,AP004
FL12028,AP006
FL12029,AP004
FL12030,AP001
FL12031,AP008
FL12032,AP014
FL12033,AP016
FL12034,AP009
FL12035,AP007
FL12036,AP016
FL12037,AP008
FL12038,AP012
FL12039,AP008
FL12040,AP035
FL12041,AP038
FL12042,AP017
FL12043,AP002
FL12044,AP008
FL12045,AP003
FL12046,AP002
FL12047,AP001
FL12048,AP012
FL12049,AP006
FL12050,AP002
FL12051,AP013
FL12052,AP019
FL12053,AP002
FL12054,AP011
FL12055,AP040
FL12056,AP005
FL12057,AP003
FL12058,AP038
FL12059,AP017
FL12060,AP009
FL12061,AP002
FL12062,AP006
FL12063,AP007
FL12064,AP037
FL12065,AP019
FL12066,AP012
FL12067,AP003
FL12068,AP020
FL12069,AP005
FL12070,AP031
FL12071,AP015
FL12072,AP004
FL12073,AP033
FL12074,AP007
FL12075,AP010
FL12076,AP008
FL12077,AP035
FL12078,AP008
FL12079,AP001
FL12080,AP009
FL12081,AP007
FL12082,AP004
FL12083,AP002
FL12084,AP007
FL12085,AP031
FL12086,AP009
FL12087,AP014
FL12088,AP009
FL12089,AP038
FL12090,AP007
FL12091,AP025
FL12092,AP027
FL12093,AP003
FL12094,AP012
FL12095,AP009
FL12096,AP026
FL12097,AP003
FL12098,AP009
FL12099,AP013
FL12100,AP028
FL12101,AP007
FL12102,AP009
FL12103,AP040
FL12104,AP010
FL12105,AP015
FL12106,AP021
FL12107,AP010
FL12108,AP021
FL12109,AP002
FL12110,AP004
FL12111,AP001
FL12112,AP031
FL12113,AP008
FL12114,AP002
FL12115,AP001
FL12116,AP006
FL12117,AP002
FL12118,AP010
FL12119,AP008
FL12120,AP006
FL12121,AP022
FL12122,AP009
FL12123,AP007
FL12124,AP002
FL12125,AP010
FL12126,AP015
FL12127,AP010
FL12128,AP009
FL12129,AP014
FL12130,AP024
FL12131,AP004
FL12132,AP007
FL12133,AP003
FL12134,AP002
FL12135,AP006
FL12136,AP001
FL12137,AP024
FL12138,AP030
FL12139,AP038
FL12140,AP008
FL12141,AP014
FL12142,AP035
FL12143,AP012
FL12144,AP019
FL12145,AP004
FL12146,AP040
FL12147,AP018
FL12148,AP037
FL12149,AP009
FL12150,AP008
FL12151,AP004
FL12152,AP028
FL12153,AP010
FL12154,AP035
FL12155,AP031
FL12156,AP033
FL12157,AP028
FL12158,AP004
FL12159,AP034
FL12160,AP003
FL12161,AP014
FL12162,AP008
FL12163,AP002
FL12164,AP004
FL12165,AP012
FL12166,AP007
FL12167,AP005
FL12168,AP017
FL12169,AP002
FL12170,AP023
FL12171,AP009
FL12172,AP006
FL12173,AP007
FL12174,AP010
FL12175,AP003
FL12176,AP031
FL12177,AP004
FL12178,AP011
FL12179,AP006
FL12180,AP007
FL12181,AP009
FL12182,AP021
FL12183,AP030
FL12184,AP007
FL12185,AP001
FL12186,AP009
FL12187,AP015
FL12188,AP004
FL12189,AP024
FL12190,AP026
FL12191,AP005
FL12192,AP019
FL12193,AP028
FL12194,AP029
FL12195,AP037
FL12196,AP004
FL12197,AP009
FL12198,AP001
FL12199,AP012
FL12200,AP007
FL12201,AP001
FL12202,AP008
FL12203,AP005
FL12204,AP009
FL12205,AP003
FL12206,AP004
FL12207,AP018
FL12208,AP020
FL12209,AP009
FL12210,AP001
FL12211,AP006
FL12212,AP010
FL12213,AP004
FL12214,AP002
FL12215,AP016
FL12216,AP005
FL12217,AP002
FL12218,AP032
FL12219,AP004
FL12220,AP018
FL12221,AP003
FL12222,AP005
FL12223,AP040
FL12224,AP028
FL12225,AP034
FL12226,AP005
FL12227,AP008
FL12228,AP004
FL12229,AP005
FL12230,AP017
FL12231,AP010
FL12232,AP036
FL12233,AP007
FL12234,AP037
FL12235,AP004
FL12236,AP038
FL12237,AP028
FL12238,AP008
FL12239,AP011
FL12240,AP009
FL12241,AP008
FL12242,AP009
FL12243,AP015
FL12244,AP023
FL12245,AP032
FL12246,AP010
FL12247,AP004
FL12248,AP030
FL12249,AP002
FL12250,AP006
FL12251,AP018
FL12252,AP013
FL12253,AP002
FL12254,AP015
FL12255,AP009
FL12256,AP008
FL12257,AP035
FL12258,AP032
FL12259,AP011
FL12260,AP036
FL12261,AP010
FL12262,AP004
FL12263,AP020
FL12264,AP021
FL12265,AP012
FL12266,AP001
FL12267,AP033
FL12268,AP005
FL12269,AP007
FL12270,AP003
FL12271,AP002
FL12272,AP015
FL12273,AP007
FL12274,AP021
FL12275,AP015
FL12276,AP010
FL12277,AP025
FL12278,AP032
FL12279,AP010
FL12280,AP003
FL12281,AP040
FL12282,AP033
FL12283,AP022
FL12284,AP010
FL12285,AP002
FL12286,AP039
FL12287,AP012
FL12288,AP027
FL12289,AP037
FL12290,AP008
FL12291,AP009
FL12292,AP003
FL12293,AP024
FL12294,AP003
FL12295,AP026
FL12296,AP038
FL12297,AP007
FL12298,AP005
FL12299,AP016
FL12300,AP040
FL12301,AP024
FL12302,AP004
FL12303,AP015
FL12304,AP023
FL12305,AP039
FL12306,AP010
FL12307,AP022
FL12308,AP008
FL12309,AP016
FL12310,AP006
FL12311,AP005
FL12312,AP018
FL12313,AP012
FL12314,AP007
FL12315,AP014
FL12316,AP003
FL12317,AP005
FL12318,AP040
FL12319,AP004
FL12320,AP010
FL12321,AP009
FL12322,AP020
FL12323,AP007
FL12324,AP035
FL12325,AP023
FL12326,AP014
FL12327,AP002
FL12328,AP034
FL12329,AP018
FL12330,AP001
FL12331,AP018
FL12332,AP004
FL12333,AP008
FL12334,AP007
FL12335,AP031
FL12336,AP007
FL12337,AP003
FL12338,AP032
FL12339,AP006
FL12340,AP040
FL12341,AP032
FL12342,AP003
FL12343,AP012
FL12344,AP030
FL12345,AP037
FL12346,AP039
FL12347,AP002
FL12348,AP003
FL12349,AP017
FL12350,AP014
FL12351,AP005
FL12352,AP004
FL12353,AP021
FL12354,AP004
FL12355,AP016
FL12356,AP029
FL12357,AP003
FL12358,AP004
FL12359,AP005
FL12360,AP004
FL12361,AP024
FL12362,AP007
FL12363,AP005
FL12364,AP002
FL12365,AP010
FL12366,AP017
FL12367,AP011
FL12368,AP002
FL12369,AP014
FL12370,AP010
FL12371,AP007
FL12372,AP018
FL12373,AP006
FL12374,AP010
FL12375,AP003
FL12376,AP012
FL12377,AP010
FL12378,AP009
FL12379,AP004
FL12380,AP003
FL12381,AP006
FL12382,AP004
FL12383,AP006
FL12384,AP010
FL12385,AP034
FL12386,AP004
FL12387,AP039
FL12388,AP003
FL12389,AP007
FL12390,AP033
FL12391,AP006
FL12392,AP021
FL12393,AP011
FL12394,AP003
FL12395,AP005
FL12396,AP039
FL12397,AP004
FL12398,AP019
FL12399,AP030
FL12400,AP026
FL12401,AP009
FL12402,AP023
FL12403,AP009
FL12404,AP010
FL12405,AP014
FL12406,AP002
FL12407,AP006
FL12408,AP030
FL12409,AP007
FL12410,AP009
FL12411,AP014
FL12412,AP010
FL12413,AP004
FL12414,AP031
FL12415,AP005
FL12416,AP001
FL12417,AP002
FL12418,AP006
FL12419,AP007
FL12420,AP008
FL12421,AP020
FL12422,AP033
FL12423,AP009
FL12424,AP035
FL12425,AP009
FL12426,AP007
FL12427,AP029
FL12428,AP035
FL12429,AP032
FL12430,AP024
FL12431,AP007
FL12432,AP002
FL12433,AP005
FL12434,AP001
FL12435,AP013
FL12436,AP006
FL12437,AP017
FL12438,AP003
FL12439,AP004
FL12440,AP003
FL12441,AP004
FL12442,AP016
FL12443,AP010
FL12444,AP021
FL12445,AP007
FL12446,AP004
FL12447,AP015
FL12448,AP014
FL12449,AP002
FL12450,AP017
FL12451,AP003
FL12452,AP002
FL12453,AP004
FL12454,AP006
FL12455,AP029
FL12456,AP019
FL12457,AP036
FL12458,AP012
FL12459,AP036
FL12460,AP033
FL12461,AP010
FL12462,AP037
FL12463,AP007
FL12464,AP024
FL12465,AP027
FL12466,AP024
FL12467,AP011
FL12468,AP006
FL12469,AP003
FL12470,AP038
FL12471,AP020
FL12472,AP002
FL12473,AP008
FL12474,AP010
FL12475,AP020
FL12476,AP007
FL12477,AP004
FL12478,AP003
FL12479,AP029
FL12480,AP011
FL12481,AP017
FL12482,AP010
FL12483,AP021
FL12484,AP007
FL12485,AP002
FL12486,AP024
FL12487,AP003
FL12488,AP035
FL12489,AP002
FL12490,AP036
FL12491,AP023
FL12492,AP026
FL12493,AP002
FL12494,AP017
FL12495,AP004
FL12496,AP007
FL12497,AP002
FL12498,AP021
FL12499,AP035
FL12500,AP033
FL12501,AP002
FL12502,AP035
FL12503,AP036
FL12504,AP014
FL12505,AP005
FL12506,AP012
FL12507,AP006
FL12508,AP008
FL12509,AP003
FL12510,AP015
FL12511,AP009
FL12512,AP001
FL12513,AP019
FL12514,AP008
FL12515,AP005
FL12516,AP010
FL12517,AP030
FL12518,AP001
FL12519,AP034
FL12520,AP002
FL12521,AP005
FL12522,AP034
FL12523,AP027
FL12524,AP023
FL12525,AP009
FL12526,AP005
FL12527,AP003
FL12528,AP031
FL12529,AP038
FL12530,AP001
FL12531,AP006
FL12532,AP023
FL12533,AP008
FL12534,AP007
FL12535,AP033
FL12536,AP002
FL12537,AP005
FL12538,AP023
FL12539,AP007
FL12540,AP009
FL12541,AP025
FL12542,AP001
FL12543,AP036
FL12544,AP002
FL12545,AP010
FL12546,AP007
FL12547,AP025
FL12548,AP009
FL12549,AP005
FL12550,AP006
FL12551,AP001
FL12552,AP039
FL12553,AP018
FL12554,AP037
FL12555,AP038
FL12556,AP004
FL12557,AP006
FL12558,AP001
FL12559,AP006
FL12560,AP025
FL12561,AP010
FL12562,AP007
FL12563,AP009
FL12564,AP003
FL12565,AP004
FL12566,AP003
FL12567,AP005
FL12568,AP027
FL12569,AP003
FL12570,AP011
FL12571,AP002
FL12572,AP035
FL12573,AP024
FL12574,AP034
FL12575,AP016
FL12576,AP019
FL12577,AP026
FL12578,AP032
FL12579,AP007
FL12580,AP015
FL12581,AP008
FL12582,AP032
FL12583,AP001
FL12584,AP037
FL12585,AP029
FL12586,AP002
FL12587,AP020
FL12588,AP008
FL12589,AP010
FL12590,AP019
