reading_id,sensor_id,ts,value
AC1026-S02-SN01-R00529,AC1026-S02-SN01,2024-07-23T00:00:00,630.93367
AC1026-S02-SN01-R00533,AC1026-S02-SN01,2024-07-23T04:00:00,631.422
AC1026-S02-SN01-R00537,AC1026-S02-SN01,2024-07-23T08:00:00,632.22162
AC1026-S02-SN01-R00541,AC1026-S02-SN01,2024-07-23T12:00:00,631.41744
AC1026-S02-SN01-R00545,AC1026-S02-SN01,2024-07-23T16:00:00,635.77466
AC1026-S02-SN01-R00549,AC1026-S02-SN01,2024-07-23T20:00:00,631.20134
AC1026-S02-SN01-R00553,AC1026-S02-SN01,2024-07-24T00:00:00,631.00032
AC1026-S02-SN01-R00557,AC1026-S02-SN01,2024-07-24T04:00:00,633.32547
AC1026-S02-SN01-R00561,AC1026-S02-SN01,2024-07-24T08:00:00,638.12574
AC1026-S02-SN01-R00565,AC1026-S02-SN01,2024-07-24T12:00:00,627.96447
AC1026-S02-SN01-R00569,AC1026-S02-SN01,2024-07-24T16:00:00,630.12343
AC1026-S02-SN01-R00573,AC1026-S02-SN01,2024-07-24T20:00:00,637.05582
AC1026-S02-SN01-R00577,AC1026-S02-SN01,2024-07-25T00:00:00,631.11771
AC1026-S02-SN01-R00581,AC1026-S02-SN01,2024-07-25T04:00:00,631.1734
AC1026-S02-SN01-R00585,AC1026-S02-SN01,2024-07-25T08:00:00,632.63732
AC1026-S02-SN01-R00589,AC1026-S02-SN01,2024-07-25T12:00:00,633.68329
AC1026-S02-SN01-R00593,AC1026-S02-SN01,2024-07-25T16:00:00,631.50774
AC1026-S02-SN01-R00597,AC1026-S02-SN01,2024-07-25T20:00:00,635.19847
AC1026-S02-SN01-R00601,AC1026-S02-SN01,2024-07-26T00:00:00,632.09741
AC1026-S02-SN01-R00605,AC1026-S02-SN01,2024-07-26T04:00:00,632.70788
AC1026-S02-SN01-R00609,AC1026-S02-SN01,2024-07-26T08:00:00,632.10681
AC1026-S02-SN01-R00613,AC1026-S02-SN01,2024-07-26T12:00:00,630.00637
AC1026-S02-SN01-R00617,AC1026-S02-SN01,2024-07-26T16:00:00,632.63359
AC1026-S02-SN01-R00621,AC1026-S02-SN01,2024-07-26T20:00:00,633.05003
AC1026-S02-SN01-R00625,AC1026-S02-SN01,2024-07-27T00:00:00,633.93759
AC1026-S02-SN01-R00629,AC1026-S02-SN01,2024-07-27T04:00:00,633.09077
AC1026-S02-SN01-R00633,AC1026-S02-SN01,2024-07-27T08:00:00,670.79009
AC1026-S02-SN01-R00637,AC1026-S02-SN01,2024-07-27T12:00:00,632.87447
AC1026-S02-SN01-R00641,AC1026-S02-SN01,2024-07-27T16:00:00,627.97337
AC1026-S02-SN01-R00645,AC1026-S02-SN01,2024-07-27T20:00:00,636.76735
AC1026-S02-SN01-R00649,AC1026-S02-SN01,2024-07-28T00:00:00,634.02916
AC1026-S02-SN01-R00653,AC1026-S02-SN01,2024-07-28T04:00:00,634.16942
AC1026-S02-SN01-R00657,AC1026-S02-SN01,2024-07-28T08:00:00,633.75743
AC1026-S02-SN01-R00661,AC1026-S02-SN01,2024-07-28T12:00:00,635.41614
AC1026-S02-SN01-R00665,AC1026-S02-SN01,2024-07-28T16:00:00,636.44956
AC1026-S02-SN01-R00669,AC1026-S02-SN01,2024-07-28T20:00:00,632.4926
AC1026-S02-SN01-R00673,AC1026-S02-SN01,2024-07-29T00:00:00,628.18695
AC1026-S02-SN01-R00677,AC1026-S02-SN01,2024-07-29T04:00:00,632.10522
AC1026-S02-SN01-R00681,AC1026-S02-SN01,2024-07-29T08:00:00,634.49912
AC1026-S02-SN01-R00685,AC1026-S02-SN01,2024-07-29T12:00:00,629.72972
AC1026-S02-SN01-R00689,AC1026-S02-SN01,2024-07-29T16:00:00,636.44935
AC1026-S02-SN01-R00693,AC1026-S02-SN01,2024-07-29T20:00:00,631.90144
AC1026-S02-SN01-R00697,AC1026-S02-SN01,2024-07-30T00:00:00,634.57365
AC1026-S02-SN01-R00701,AC1026-S02-SN01,2024-07-30T04:00:00,627.586
AC1026-S02-SN01-R00705,AC1026-S02-SN01,2024-07-30T08:00:00,629.10292
AC1026-S02-SN01-R00709,AC1026-S02-SN01,2024-07-30T12:00:00,634.7514
AC1026-S02-SN01-R00713,AC1026-S02-SN01,2024-07-30T16:00:00,635.87225
AC1026-S02-SN01-R00717,AC1026-S02-SN01,2024-07-30T20:00:00,633.64661
AC1026-S02-SN01-R00721,AC1026-S02-SN01,2024-07-31T00:00:00,633.27627
AC1026-S02-SN01-R00725,AC1026-S02-SN01,2024-07-31T04:00:00,639.73179
AC1026-S02-SN01-R00729,AC1026-S02-SN01,2024-07-31T08:00:00,636.77702
AC1026-S02-SN01-R00733,AC1026-S02-SN01,2024-07-31T12:00:00,636.00757
AC1026-S02-SN01-R00737,AC1026-S02-SN01,2024-07-31T16:00:00,632.88216
AC1026-S02-SN01-R00741,AC1026-S02-SN01,2024-07-31T20:00:00,630.12867
AC1026-S02-SN01-R00745,AC1026-S02-SN01,2024-08-01T00:00:00,633.72532
AC1026-S02-SN01-R00749,AC1026-S02-SN01,2024-08-01T04:00:00,633.32786
AC1026-S02-SN01-R00753,AC1026-S02-SN01,2024-08-01T08:00:00,635.9356
AC1026-S02-SN01-R00757,AC1026-S02-SN01,2024-08-01T12:00:00,634.95868
AC1026-S02-SN01-R00761,AC1026-S02-SN01,2024-08-01T16:00:00,634.21684
AC1026-S02-SN01-R00765,AC1026-S02-SN01,2024-08-01T20:00:00,633.68196
AC1026-S02-SN01-R00769,AC1026-S02-SN01,2024-08-02T00:00:00,633.2666
AC1026-S02-SN01-R00773,AC1026-S02-SN01,2024-08-02T04:00:00,638.03362
AC1026-S02-SN01-R00777,AC1026-S02-SN01,2024-08-02T08:00:00,637.28898
AC1026-S02-SN01-R00781,AC1026-S02-SN01,2024-08-02T12:00:00,635.66687
AC1026-S02-SN01-R00785,AC1026-S02-SN01,2024-08-02T16:00:00,632.62332
AC1026-S02-SN01-R00789,AC1026-S02-SN01,2024-08-02T20:00:00,640.59605
AC1026-S02-SN01-R00793,AC1026-S02-SN01,2024-08-03T00:00:00,634.4199
AC1026-S02-SN01-R00797,AC1026-S02-SN01,2024-08-03T04:00:00,630.54633
AC1026-S02-SN01-R00801,AC1026-S02-SN01,2024-08-03T08:00:00,636.96801
AC1026-S02-SN01-R00805,AC1026-S02-SN01,2024-08-03T12:00:00,631.76368
AC1026-S02-SN01-R00809,AC1026-S02-SN01,2024-08-03T16:00:00,633.49965
AC1026-S02-SN01-R00813,AC1026-S02-SN01,2024-08-03T20:00:00,637.59391
AC1026-S02-SN01-R00817,AC1026-S02-SN01,2024-08-04T00:00:00,636.92142
AC1026-S02-SN01-R00821,AC1026-S02-SN01,2024-08-04T04:00:00,634.34341
AC1026-S02-SN01-R00825,AC1026-S02-SN01,2024-08-04T08:00:00,632.23777
AC1026-S02-SN01-R00829,AC1026-S02-SN01,2024-08-04T12:00:00,637.21231
AC1026-S02-SN01-R00833,AC1026-S02-SN01,2024-08-04T16:00:00,634.11148
AC1026-S02-SN01-R00837,AC1026-S02-SN01,2024-08-04T20:00:00,635.48795
AC1026-S02-SN01-R00841,AC1026-S02-SN01,2024-08-05T00:00:00,633.43441
AC1026-S02-SN01-R00845,AC1026-S02-SN01,2024-08-05T04:00:00,633.64916
AC1026-S02-SN01-R00849,AC1026-S02-SN01,2024-08-05T08:00:00,633.14532
AC1026-S02-SN01-R00853,AC1026-S02-SN01,2024-08-05T12:00:00,635.30887
AC1026-S02-SN01-R00857,AC1026-S02-SN01,2024-08-05T16:00:00,635.78814
AC1026-S02-SN01-R00861,AC1026-S02-SN01,2024-08-05T20:00:00,632.67987
AC1026-S02-SN01-R00865,AC1026-S02-SN01,2024-08-06T00:00:00,637.81544
AC1026-S02-SN01-R00869,AC1026-S02-SN01,2024-08-06T04:00:00,635.73607
AC1026-S02-SN01-R00873,AC1026-S02-SN01,2024-08-06T08:00:00,635.03362
AC1026-S02-SN01-R00877,AC1026-S02-SN01,2024-08-06T12:00:00,633.16033
AC1026-S02-SN01-R00881,AC1026-S02-SN01,2024-08-06T16:00:00,635.91964
AC1026-S02-SN01-R00885,AC1026-S02-SN01,2024-08-06T20:00:00,637.56827
AC1026-S02-SN01-R00889,AC1026-S02-SN01,2024-08-07T00:00:00,637.7228
AC1026-S02-SN01-R00893,AC1026-S02-SN01,2024-08-07T04:00:00,635.89582
AC1026-S02-SN01-R00897,AC1026-S02-SN01,2024-08-07T08:00:00,632.92645
AC1026-S02-SN01-R00901,AC1026-S02-SN01,2024-08-07T12:00:00,637.66688
AC1026-S02-SN01-R00905,AC1026-S02-SN01,2024-08-07T16:00:00,632.51258
AC1026-S02-SN01-R00909,AC1026-S02-SN01,2024-08-07T20:00:00,632.03316
AC1026-S02-SN01-R00913,AC1026-S02-SN01,2024-08-08T00:00:00,639.12195
AC1026-S02-SN01-R00917,AC1026-S02-SN01,2024-08-08T04:00:00,636.31645
AC1026-S02-SN01-R00921,AC1026-S02-SN01,2024-08-08T08:00:00,640.78041
AC1026-S02-SN01-R00925,AC1026-S02-SN01,2024-08-08T12:00:00,634.05313
AC1026-S02-SN01-R00929,AC1026-S02-SN01,2024-08-08T16:00:00,636.7839
AC1026-S02-SN01-R00933,AC1026-S02-SN01,2024-08-08T20:00:00,633.48537
AC1026-S02-SN01-R00937,AC1026-S02-SN01,2024-08-09T00:00:00,634.4878
AC1026-S02-SN01-R00941,AC1026-S02-SN01,2024-08-09T04:00:00,636.71977
AC1026-S02-SN01-R00945,AC1026-S02-SN01,2024-08-09T08:00:00,637.33929
AC1026-S02-SN01-R00949,AC1026-S02-SN01,2024-08-09T12:00:00,640.65462
AC1026-S02-SN01-R00953,AC1026-S02-SN01,2024-08-09T16:00:00,634.14971
AC1026-S02-SN01-R00957,AC1026-S02-SN01,2024-08-09T20:00:00,639.1355
AC1026-S02-SN01-R00961,AC1026-S02-SN01,2024-08-10T00:00:00,639.779
AC1026-S02-SN01-R00965,AC1026-S02-SN01,2024-08-10T04:00:00,634.0238
AC1026-S02-SN01-R00969,AC1026-S02-SN01,2024-08-10T08:00:00,638.61129
AC1026-S02-SN01-R00973,AC1026-S02-SN01,2024-08-10T12:00:00,635.84035
AC1026-S02-SN01-R00977,AC1026-S02-SN01,2024-08-10T16:00:00,630.30791
AC1026-S02-SN01-R00981,AC1026-S02-SN01,2024-08-10T20:00:00,641.34036
AC1026-S02-SN01-R00985,AC1026-S02-SN01,2024-08-11T00:00:00,632.87265
AC1026-S02-SN01-R00989,AC1026-S02-SN01,2024-08-11T04:00:00,638.64241
AC1026-S02-SN01-R00993,AC1026-S02-SN01,2024-08-11T08:00:00,641.28672
AC1026-S02-SN01-R00997,AC1026-S02-SN01,2024-08-11T12:00:00,642.0706
AC1026-S02-SN01-R01001,AC1026-S02-SN01,2024-08-11T16:00:00,638.32731
AC1026-S02-SN01-R01005,AC1026-S02-SN01,2024-08-11T20:00:00,640.72899
AC1026-S02-SN01-R01009,AC1026-S02-SN01,2024-08-12T00:00:00,638.81369
AC1026-S02-SN01-R01013,AC1026-S02-SN01,2024-08-12T04:00:00,637.03346
AC1026-S02-SN01-R01017,AC1026-S02-SN01,2024-08-12T08:00:00,639.86854
AC1026-S02-SN01-R01021,AC1026-S02-SN01,2024-08-12T12:00:00,636.82522
AC1026-S02-SN01-R01025,AC1026-S02-SN01,2024-08-12T16:00:00,666.71455
AC1026-S02-SN01-R01029,AC1026-S02-SN01,2024-08-12T20:00:00,638.35556
AC1026-S02-SN01-R01033,AC1026-S02-SN01,2024-08-13T00:00:00,642.02487
AC1026-S02-SN01-R01037,AC1026-S02-SN01,2024-08-13T04:00:00,632.36659
AC1026-S02-SN01-R01041,AC1026-S02-SN01,2024-08-13T08:00:00,642.07821
AC1026-S02-SN01-R01045,AC1026-S02-SN01,2024-08-13T12:00:00,637.31544
AC1026-S02-SN01-R01049,AC1026-S02-SN01,2024-08-13T16:00:00,641.38205
AC1026-S02-SN01-R01053,AC1026-S02-SN01,2024-08-13T20:00:00,635.61419
AC1026-S02-SN01-R01057,AC1026-S02-SN01,2024-08-14T00:00:00,636.67725
AC1026-S02-SN01-R01061,AC1026-S02-SN01,2024-08-14T04:00:00,639.31804
AC1026-S02-SN01-R01065,AC1026-S02-SN01,2024-08-14T08:00:00,639.66689
AC1026-S02-SN01-R01069,AC1026-S02-SN01,2024-08-14T12:00:00,639.21784
AC1026-S02-SN01-R01073,AC1026-S02-SN01,2024-08-14T16:00:00,644.06889
AC1026-S02-SN01-R01077,AC1026-S02-SN01,2024-08-14T20:00:00,631.80418
AC1026-S02-SN01-R01081,AC1026-S02-SN01,2024-08-15T00:00:00,642.66538
AC1026-S02-SN01-R01085,AC1026-S02-SN01,2024-08-15T04:00:00,639.03457
AC1026-S02-SN01-R01089,AC1026-S02-SN01,2024-08-15T08:00:00,636.80597
AC1026-S02-SN01-R01093,AC1026-S02-SN01,2024-08-15T12:00:00,637.11436
AC1026-S02-SN01-R01097,AC1026-S02-SN01,2024-08-15T16:00:00,641.04893
AC1026-S02-SN01-R01101,AC1026-S02-SN01,2024-08-15T20:00:00,634.21187
AC1026-S02-SN01-R01105,AC1026-S02-SN01,2024-08-16T00:00:00,637.61687
AC1026-S02-SN01-R01109,AC1026-S02-SN01,2024-08-16T04:00:00,635.50284
AC1026-S02-SN01-R01113,AC1026-S02-SN01,2024-08-16T08:00:00,639.4823
AC1026-S02-SN01-R01117,AC1026-S02-SN01,2024-08-16T12:00:00,637.98016
AC1026-S02-SN01-R01121,AC1026-S02-SN01,2024-08-16T16:00:00,639.82925
AC1026-S02-SN01-R01125,AC1026-S02-SN01,2024-08-16T20:00:00,640.93751
AC1026-S02-SN01-R01129,AC1026-S02-SN01,2024-08-17T00:00:00,633.46635
AC1026-S02-SN01-R01133,AC1026-S02-SN01,2024-08-17T04:00:00,643.95214
AC1026-S02-SN01-R01137,AC1026-S02-SN01,2024-08-17T08:00:00,639.83283
AC1026-S02-SN01-R01141,AC1026-S02-SN01,2024-08-17T12:00:00,639.89664
AC1026-S02-SN01-R01145,AC1026-S02-SN01,2024-08-17T16:00:00,639.40655
AC1026-S02-SN01-R01149,AC1026-S02-SN01,2024-08-17T20:00:00,638.37501
AC1026-S02-SN01-R01153,AC1026-S02-SN01,2024-08-18T00:00:00,637.81554
AC1026-S02-SN01-R01157,AC1026-S02-SN01,2024-08-18T04:00:00,639.32598
AC1026-S02-SN01-R01161,AC1026-S02-SN01,2024-08-18T08:00:00,642.85709
AC1026-S02-SN01-R01165,AC1026-S02-SN01,2024-08-18T12:00:00,639.22214
AC1026-S02-SN01-R01169,AC1026-S02-SN01,2024-08-18T16:00:00,637.99168
AC1026-S02-SN01-R01173,AC1026-S02-SN01,2024-08-18T20:00:00,633.8898
AC1026-S02-SN01-R01177,AC1026-S02-SN01,2024-08-19T00:00:00,638.46907
AC1026-S02-SN01-R01181,AC1026-S02-SN01,2024-08-19T04:00:00,640.3565
AC1026-S02-SN01-R01185,AC1026-S02-SN01,2024-08-19T08:00:00,640.05933
AC1026-S02-SN01-R01189,AC1026-S02-SN01,2024-08-19T12:00:00,638.96218
AC1026-S02-SN01-R01193,AC1026-S02-SN01,2024-08-19T16:00:00,637.35516
AC1026-S02-SN01-R01197,AC1026-S02-SN01,2024-08-19T20:00:00,638.59289
AC1026-S02-SN01-R01201,AC1026-S02-SN01,2024-08-20T00:00:00,640.46298
AC1026-S02-SN01-R01205,AC1026-S02-SN01,2024-08-20T04:00:00,642.83285
AC1026-S02-SN01-R01209,AC1026-S02-SN01,2024-08-20T08:00:00,642.73568
AC1026-S02-SN01-R01213,AC1026-S02-SN01,2024-08-20T12:00:00,639.41263
AC1026-S02-SN01-R01217,AC1026-S02-SN01,2024-08-20T16:00:00,640.54407
AC1026-S02-SN01-R01221,AC1026-S02-SN01,2024-08-20T20:00:00,638.55288
AC1026-S02-SN01-R01225,AC1026-S02-SN01,2024-08-21T00:00:00,638.38749
AC1026-S02-SN01-R01229,AC1026-S02-SN01,2024-08-21T04:00:00,641.86525
AC1026-S02-SN01-R01233,AC1026-S02-SN01,2024-08-21T08:00:00,640.64426
AC1026-S02-SN01-R01237,AC1026-S02-SN01,2024-08-21T12:00:00,644.00512
AC1026-S02-SN01-R01241,AC1026-S02-SN01,2024-08-21T16:00:00,639.63352
AC1026-S02-SN01-R01245,AC1026-S02-SN01,2024-08-21T20:00:00,641.25857
AC1026-S02-SN01-R01249,AC1026-S02-SN01,2024-08-22T00:00:00,638.23822
AC1026-S02-SN01-R01253,AC1026-S02-SN01,2024-08-22T04:00:00,637.36824
AC1026-S02-SN01-R01257,AC1026-S02-SN01,2024-08-22T08:00:00,640.51056
AC1026-S02-SN01-R01261,AC1026-S02-SN01,2024-08-22T12:00:00,643.55704
AC1026-S02-SN01-R01265,AC1026-S02-SN01,2024-08-22T16:00:00,641.50205
AC1026-S02-SN01-R01269,AC1026-S02-SN01,2024-08-22T20:00:00,638.52962
AC1026-S02-SN01-R01273,AC1026-S02-SN01,2024-08-23T00:00:00,639.26267
AC1026-S02-SN01-R01277,AC1026-S02-SN01,2024-08-23T04:00:00,644.39045
AC1026-S02-SN01-R01281,AC1026-S02-SN01,2024-08-23T08:00:00,640.62322
AC1026-S02-SN01-R01285,AC1026-S02-SN01,2024-08-23T12:00:00,641.98388
AC1026-S02-SN01-R01289,AC1026-S02-SN01,2024-08-23T16:00:00,646.57222
AC1026-S02-SN01-R01293,AC1026-S02-SN01,2024-08-23T20:00:00,645.86529
AC1026-S02-SN01-R01297,AC1026-S02-SN01,2024-08-24T00:00:00,643.27266
AC1026-S02-SN01-R01301,AC1026-S02-SN01,2024-08-24T04:00:00,637.83739
AC1026-S02-SN01-R01305,AC1026-S02-SN01,2024-08-24T08:00:00,637.90562
AC1026-S02-SN01-R01309,AC1026-S02-SN01,2024-08-24T12:00:00,644.3733
AC1026-S02-SN01-R01313,AC1026-S02-SN01,2024-08-24T16:00:00,644.93288
AC1026-S02-SN01-R01317,AC1026-S02-SN01,2024-08-24T20:00:00,644.92123
AC1026-S02-SN01-R01321,AC1026-S02-SN01,2024-08-25T00:00:00,642.90111
AC1026-S02-SN01-R01325,AC1026-S02-SN01,2024-08-25T04:00:00,641.365
AC1026-S02-SN01-R01329,AC1026-S02-SN01,2024-08-25T08:00:00,640.78414
AC1026-S02-SN01-R01333,AC1026-S02-SN01,2024-08-25T12:00:00,645.05742
AC1026-S02-SN01-R01337,AC1026-S02-SN01,2024-08-25T16:00:00,638.29817
AC1026-S02-SN01-R01341,AC1026-S02-SN01,2024-08-25T20:00:00,640.10168
AC1026-S02-SN01-R01345,AC1026-S02-SN01,2024-08-26T00:00:00,641.83749
AC1026-S02-SN01-R01349,AC1026-S02-SN01,2024-08-26T04:00:00,643.85515
AC1026-S02-SN01-R01353,AC1026-S02-SN01,2024-08-26T08:00:00,641.81877
AC1026-S02-SN01-R01357,AC1026-S02-SN01,2024-08-26T12:00:00,643.57808
AC1026-S02-SN01-R01361,AC1026-S02-SN01,2024-08-26T16:00:00,644.47338
AC1026-S02-SN01-R01365,AC1026-S02-SN01,2024-08-26T20:00:00,641.54361
AC1026-S02-SN01-R01369,AC1026-S02-SN01,2024-08-27T00:00:00,643.57174
AC1026-S02-SN01-R01373,AC1026-S02-SN01,2024-08-27T04:00:00,638.73954
AC1026-S02-SN01-R01377,AC1026-S02-SN01,2024-08-27T08:00:00,635.27313
AC1026-S02-SN01-R01381,AC1026-S02-SN01,2024-08-27T12:00:00,637.97559
AC1026-S02-SN01-R01385,AC1026-S02-SN01,2024-08-27T16:00:00,640.5471
AC1026-S02-SN01-R01389,AC1026-S02-SN01,2024-08-27T20:00:00,642.55183
AC1026-S02-SN01-R01393,AC1026-S02-SN01,2024-08-28T00:00:00,644.97088
AC1026-S02-SN01-R01397,AC1026-S02-SN01,2024-08-28T04:00:00,647.60844
AC1026-S02-SN01-R01401,AC1026-S02-SN01,2024-08-28T08:00:00,646.64269
AC1026-S02-SN01-R01405,AC1026-S02-SN01,2024-08-28T12:00:00,642.76847
AC1026-S02-SN01-R01409,AC1026-S02-SN01,2024-08-28T16:00:00,640.21402
AC1026-S02-SN01-R01413,AC1026-S02-SN01,2024-08-28T20:00:00,639.56495
AC1026-S02-SN01-R01417,AC1026-S02-SN01,2024-08-29T00:00:00,639.22962
AC1026-S02-SN01-R01421,AC1026-S02-SN01,2024-08-29T04:00:00,644.87275
AC1026-S02-SN01-R01425,AC1026-S02-SN01,2024-08-29T08:00:00,642.4914
AC1026-S02-SN01-R01429,AC1026-S02-SN01,2024-08-29T12:00:00,638.57784
AC1026-S02-SN01-R01433,AC1026-S02-SN01,2024-08-29T16:00:00,646.50004
AC1026-S02-SN01-R01437,AC1026-S02-SN01,2024-08-29T20:00:00,639.04634
AC1026-S02-SN01-R01441,AC1026-S02-SN01,2024-08-30T00:00:00,647.4063
AC1026-S02-SN01-R01445,AC1026-S02-SN01,2024-08-30T04:00:00,639.46483
AC1026-S02-SN01-R01449,AC1026-S02-SN01,2024-08-30T08:00:00,645.09435
AC1026-S02-SN01-R01453,AC1026-S02-SN01,2024-08-30T12:00:00,642.71547
AC1026-S02-SN01-R01457,AC1026-S02-SN01,2024-08-30T16:00:00,643.96092
AC1026-S02-SN01-R01461,AC1026-S02-SN01,2024-08-30T20:00:00,645.28978
AC1026-S02-SN01-R01465,AC1026-S02-SN01,2024-08-31T00:00:00,647.43862
AC1026-S02-SN01-R01469,AC1026-S02-SN01,2024-08-31T04:00:00,643.07741
AC1026-S02-SN01-R01473,AC1026-S02-SN01,2024-08-31T08:00:00,644.26297
AC1026-S02-SN01-R01477,AC1026-S02-SN01,2024-08-31T12:00:00,643.28667
AC1026-S02-SN01-R01481,AC1026-S02-SN01,2024-08-31T16:00:00,645.02675
AC1026-S02-SN01-R01485,AC1026-S02-SN01,2024-08-31T20:00:00,646.06382
AC1026-S02-SN01-R01489,AC1026-S02-SN01,2024-09-01T00:00:00,634.67573
AC1026-S02-SN01-R01493,AC1026-S02-SN01,2024-09-01T04:00:00,646.09714
AC1026-S02-SN01-R01497,AC1026-S02-SN01,2024-09-01T08:00:00,645.63249
AC1026-S02-SN01-R01501,AC1026-S02-SN01,2024-09-01T12:00:00,644.35306
AC1026-S02-SN01-R01505,AC1026-S02-SN01,2024-09-01T16:00:00,645.3551
AC1026-S02-SN01-R01509,AC1026-S02-SN01,2024-09-01T20:00:00,640.37103
AC1026-S02-SN01-R01513,AC1026-S02-SN01,2024-09-02T00:00:00,640.9605
AC1026-S02-SN01-R01517,AC1026-S02-SN01,2024-09-02T04:00:00,642.28913
AC1026-S02-SN01-R01521,AC1026-S02-SN01,2024-09-02T08:00:00,642.93399
AC1026-S02-SN01-R01525,AC1026-S02-SN01,2024-09-02T12:00:00,647.07867
AC1026-S02-SN01-R01529,AC1026-S02-SN01,2024-09-02T16:00:00,643.25577
AC1026-S02-SN01-R01533,AC1026-S02-SN01,2024-09-02T20:00:00,645.27478
AC1026-S02-SN01-R01537,AC1026-S02-SN01,2024-09-03T00:00:00,642.40459
AC1026-S02-SN01-R01541,AC1026-S02-SN01,2024-09-03T04:00:00,645.60899
AC1026-S02-SN01-R01545,AC1026-S02-SN01,2024-09-03T08:00:00,648.13325
AC1026-S02-SN01-R01549,AC1026-S02-SN01,2024-09-03T12:00:00,647.17079
AC1026-S02-SN01-R01553,AC1026-S02-SN01,2024-09-03T16:00:00,644.87365
AC1026-S02-SN01-R01557,AC1026-S02-SN01,2024-09-03T20:00:00,645.00916
AC1026-S02-SN01-R01561,AC1026-S02-SN01,2024-09-04T00:00:00,640.71444
AC1026-S02-SN01-R01565,AC1026-S02-SN01,2024-09-04T04:00:00,649.97534
AC1026-S02-SN01-R01569,AC1026-S02-SN01,2024-09-04T08:00:00,642.34705
AC1026-S02-SN01-R01573,AC1026-S02-SN01,2024-09-04T12:00:00,641.75179
AC1026-S02-SN01-R01577,AC1026-S02-SN01,2024-09-04T16:00:00,646.89049
AC1026-S02-SN01-R01581,AC1026-S02-SN01,2024-09-04T20:00:00,641.27816
AC1026-S02-SN01-R01585,AC1026-S02-SN01,2024-09-05T00:00:00,646.28319
AC1026-S02-SN01-R01589,AC1026-S02-SN01,2024-09-05T04:00:00,645.79815
AC1026-S02-SN01-R01593,AC1026-S02-SN01,2024-09-05T08:00:00,644.22243
AC1026-S02-SN01-R01597,AC1026-S02-SN01,2024-09-05T12:00:00,645.71147
AC1026-S02-SN01-R01601,AC1026-S02-SN01,2024-09-05T16:00:00,644.77777
AC1026-S02-SN01-R01605,AC1026-S02-SN01,2024-09-05T20:00:00,648.5633
AC1026-S02-SN01-R01609,AC1026-S02-SN01,2024-09-06T00:00:00,644.05081
AC1026-S02-SN01-R01613,AC1026-S02-SN01,2024-09-06T04:00:00,640.05947
AC1026-S02-SN01-R01617,AC1026-S02-SN01,2024-09-06T08:00:00,643.49416
AC1026-S02-SN01-R01621,AC1026-S02-SN01,2024-09-06T12:00:00,649.88978
AC1026-S02-SN01-R01625,AC1026-S02-SN01,2024-09-06T16:00:00,645.84341
AC1026-S02-SN01-R01629,AC1026-S02-SN01,2024-09-06T20:00:00,645.80029
AC1026-S02-SN01-R01633,AC1026-S02-SN01,2024-09-07T00:00:00,646.40006
AC1026-S02-SN01-R01637,AC1026-S02-SN01,2024-09-07T04:00:00,644.1073
AC1026-S02-SN01-R01641,AC1026-S02-SN01,2024-09-07T08:00:00,645.09918
AC1026-S02-SN01-R01645,AC1026-S02-SN01,2024-09-07T12:00:00,646.40794
AC1026-S02-SN01-R01649,AC1026-S02-SN01,2024-09-07T16:00:00,642.42243
AC1026-S02-SN01-R01653,AC1026-S02-SN01,2024-09-07T20:00:00,648.93442
AC1026-S02-SN01-R01657,AC1026-S02-SN01,2024-09-08T00:00:00,644.10763
AC1026-S02-SN01-R01661,AC1026-S02-SN01,2024-09-08T04:00:00,646.37148
AC1026-S02-SN01-R01665,AC1026-S02-SN01,2024-09-08T08:00:00,650.64654
AC1026-S02-SN01-R01669,AC1026-S02-SN01,2024-09-08T12:00:00,650.66194
AC1026-S02-SN01-R01673,AC1026-S02-SN01,2024-09-08T16:00:00,646.72576
AC1026-S02-SN01-R01677,AC1026-S02-SN01,2024-09-08T20:00:00,643.55327
AC1026-S02-SN01-R01681,AC1026-S02-SN01,2024-09-09T00:00:00,643.96211
AC1026-S02-SN01-R01685,AC1026-S02-SN01,2024-09-09T04:00:00,646.52347
AC1026-S02-SN01-R01689,AC1026-S02-SN01,2024-09-09T08:00:00,644.50201
AC1026-S02-SN01-R01693,AC1026-S02-SN01,2024-09-09T12:00:00,646.78862
AC1026-S02-SN01-R01697,AC1026-S02-SN01,2024-09-09T16:00:00,638.89331
AC1026-S02-SN01-R01701,AC1026-S02-SN01,2024-09-09T20:00:00,648.75179
AC1026-S02-SN01-R01705,AC1026-S02-SN01,2024-09-10T00:00:00,648.70379
AC1026-S02-SN01-R01709,AC1026-S02-SN01,2024-09-10T04:00:00,642.29916
AC1026-S02-SN01-R01713,AC1026-S02-SN01,2024-09-10T08:00:00,646.69582
AC1026-S02-SN01-R01717,AC1026-S02-SN01,2024-09-10T12:00:00,644.20487
AC1026-S02-SN01-R01721,AC1026-S02-SN01,2024-09-10T16:00:00,646.73538
AC1026-S02-SN01-R01725,AC1026-S02-SN01,2024-09-10T20:00:00,644.20288
AC1026-S02-SN01-R01729,AC1026-S02-SN01,2024-09-11T00:00:00,644.98226
AC1026-S02-SN01-R01733,AC1026-S02-SN01,2024-09-11T04:00:00,644.24057
AC1026-S02-SN01-R01737,AC1026-S02-SN01,2024-09-11T08:00:00,648.30981
AC1026-S02-SN01-R01741,AC1026-S02-SN01,2024-09-11T12:00:00,651.40407
