:START_ID(Flight),:END_ID(Airport)
FL11005,AP008
FL11006,AP006
FL11007,AP030
FL11008,AP025
FL11009,AP004
FL11010,AP010
FL11011,AP018
FL11012,AP019
FL11013,AP005
FL11014,AP002
FL11015,AP039
FL11016,AP015
FL11017,AP011
FL11018,AP003
FL11019,AP010
FL11020,AP005
FL11021,AP003
FL11022,AP009
FL11023,AP006
FL11024,AP032
FL11025,AP040
FL11026,AP005
FL11027,AP019
FL11028,AP034
FL11029,AP009
FL11030,AP006
FL11031,AP001
FL11032,AP010
FL11033,AP033
FL11034,AP005
FL11035,AP004
FL11036,AP013
FL11037,AP003
FL11038,AP017
FL11039,AP015
FL11040,AP032
FL11041,AP015
FL11042,AP003
FL11043,AP001
FL11044,AP034
FL11045,AP004
FL11046,AP039
FL11047,AP028
FL11048,AP008
FL11049,AP010
FL11050,AP001
FL11051,AP036
FL11052,AP003
FL11053,AP004
FL11054,AP033
FL11055,AP036
FL11056,AP031
FL11057,AP016
FL11058,AP019
FL11059,AP005
FL11060,AP006
FL11061,AP005
FL11062,AP001
FL11063,AP002
FL11064,AP022
FL11065,AP003
FL11066,AP006
FL11067,AP005
FL11068,AP003
FL11069,AP038
FL11070,AP005
FL11071,AP001
FL11072,AP007
FL11073,AP005
FL11074,AP004
FL11075,AP011
FL11076,AP006
FL11077,AP018
FL11078,AP024
FL11079,AP007
FL11080,AP005
FL11081,AP003
FL11082,AP040
FL11083,AP009
FL11084,AP031
FL11085,AP002
FL11086,AP029
FL11087,AP004
FL11088,AP033
FL11089,AP008
FL11090,AP003
FL11091,AP005
FL11092,AP006
FL11093,AP007
FL11094,AP009
FL11095,AP006
FL11096,AP007
FL11097,AP004
FL11098,AP026
FL11099,AP015
FL11100,AP005
FL11101,AP036
FL11102,AP004
FL11103,AP024
FL11104,AP010
FL11105,AP023
FL11106,AP002
FL11107,AP006
FL11108,AP003
FL11109,AP006
FL11110,AP021
FL11111,AP022
FL11112,AP025
FL11113,AP031
FL11114,AP008
FL11115,AP036
FL11116,AP038
FL11117,AP010
FL11118,AP037
FL11119,AP024
FL11120,AP006
FL11121,AP001
FL11122,AP014
FL11123,AP007
FL11124,AP002
FL11125,AP015
FL11126,AP025
FL11127,AP007
FL11128,AP001
FL11129,AP039
FL11130,AP006
FL11131,AP036
FL11132,AP001
FL11133,AP031
FL11134,AP006
FL11135,AP016
FL11136,AP037
FL11137,AP034
FL11138,AP010
FL11139,AP033
FL11140,AP022
FL11141,AP002
FL11142,AP007
FL11143,AP004
FL11144,AP001
FL11145,AP010
FL11146,AP009
FL11147,AP002
FL11148,AP006
FL11149,AP032
FL11150,AP003
FL11151,AP034
FL11152,AP010
FL11153,AP009
FL11154,AP003
FL11155,AP020
FL11156,AP007
FL11157,AP003
FL11158,AP033
FL11159,AP015
FL11160,AP010
FL11161,AP031
FL11162,AP009
FL11163,AP004
FL11164,AP005
FL11165,AP022
FL11166,AP002
FL11167,AP017
FL11168,AP006
FL11169,AP008
FL11170,AP007
FL11171,AP040
FL11172,AP016
FL11173,AP005
FL11174,AP020
FL11175,AP040
FL11176,AP028
FL11177,AP010
FL11178,AP003
FL11179,AP001
FL11180,AP027
FL11181,AP015
FL11182,AP028
FL11183,AP005
FL11184,AP003
FL11185,AP006
FL11186,AP031
FL11187,AP039
FL11188,AP017
FL11189,AP005
FL11190,AP033
FL11191,AP013
FL11192,AP002
FL11193,AP005
FL11194,AP018
FL11195,AP011
FL11196,AP005
FL11197,AP013
FL11198,AP005
FL11199,AP007
FL11200,AP004
FL11201,AP008
FL11202,AP036
FL11203,AP035
FL11204,AP004
FL11205,AP036
FL11206,AP013
FL11207,AP002
FL11208,AP005
FL11209,AP019
FL11210,AP022
FL11211,AP006
FL11212,AP022
FL11213,AP033
FL11214,AP005
FL11215,AP001
FL11216,AP005
FL11217,AP010
FL11218,AP018
FL11219,AP020
FL11220,AP021
FL11221,AP006
FL11222,AP030
FL11223,AP012
FL11224,AP001
FL11225,AP029
FL11226,AP023
FL11227,AP008
FL11228,AP006
FL11229,AP002
FL11230,AP010
FL11231,AP022
FL11232,AP004
FL11233,AP010
FL11234,AP005
FL11235,AP013
FL11236,AP024
FL11237,AP006
FL11238,AP014
FL11239,AP007
FL11240,AP009
FL11241,AP037
FL11242,AP010
FL11243,AP017
FL11244,AP040
FL11245,AP002
FL11246,AP010
FL11247,AP031
FL11248,AP004
FL11249,AP003
FL11250,AP008
FL11251,AP002
FL11252,AP008
FL11253,AP003
FL11254,AP002
FL11255,AP001
FL11256,AP009
FL11257,AP001
FL11258,AP023
FL11259,AP009
FL11260,AP007
FL11261,AP008
FL11262,AP015
FL11263,AP007
FL11264,AP002
FL11265,AP023
FL11266,AP007
FL11267,AP011
FL11268,AP009
FL11269,AP026
FL11270,AP019
FL11271,AP029
FL11272,AP001
FL11273,AP008
FL11274,AP003
FL11275,AP009
FL11276,AP006
FL11277,AP034
FL11278,AP006
FL11279,AP031
FL11280,AP007
FL11281,AP010
FL11282,AP006
FL11283,AP001
FL11284,AP037
FL11285,AP012
FL11286,AP040
FL11287,AP002
FL11288,AP011
FL11289,AP015
FL11290,AP003
FL11291,AP026
FL11292,AP034
FL11293,AP035
FL11294,AP004
FL11295,AP009
FL11296,AP026
FL11297,AP007
FL11298,AP003
FL11299,AP023
FL11300,AP005
FL11301,AP002
FL11302,AP008
FL11303,AP006
FL11304,AP001
FL11305,AP002
FL11306,AP008
FL11307,AP004
FL11308,AP009
FL11309,AP001
FL11310,AP022
FL11311,AP018
FL11312,AP009
FL11313,AP001
FL11314,AP029
FL11315,AP010
FL11316,AP011
FL11317,AP010
FL11318,AP032
FL11319,AP004
FL11320,AP025
FL11321,AP010
FL11322,AP006
FL11323,AP028
FL11324,AP013
FL11325,AP008
FL11326,AP009
FL11327,AP005
FL11328,AP004
FL11329,AP037
FL11330,AP034
FL11331,AP006
FL11332,AP022
FL11333,AP017
FL11334,AP034
FL11335,AP009
FL11336,AP028
FL11337,AP001
FL11338,AP033
FL11339,AP019
FL11340,AP020
FL11341,AP010
FL11342,AP012
FL11343,AP004
FL11344,AP009
FL11345,AP010
FL11346,AP008
FL11347,AP037
FL11348,AP002
FL11349,AP018
FL11350,AP040
FL11351,AP006
FL11352,AP023
FL11353,AP016
FL11354,AP034
FL11355,AP003
FL11356,AP018
FL11357,AP008
FL11358,AP001
FL11359,AP002
FL11360,AP017
FL11361,AP004
FL11362,AP008
FL11363,AP002
FL11364,AP007
FL11365,AP021
FL11366,AP003
FL11367,AP012
FL11368,AP004
FL11369,AP009
FL11370,AP029
FL11371,AP035
FL11372,AP001
FL11373,AP008
FL11374,AP029
FL11375,AP018
FL11376,AP001
FL11377,AP005
FL11378,AP002
FL11379,AP029
FL11380,AP004
FL11381,AP016
FL11382,AP006
FL11383,AP001
FL11384,AP004
FL11385,AP007
FL11386,AP030
FL11387,AP010
FL11388,AP014
FL11389,AP007
FL11390,AP032
FL11391,AP012
FL11392,AP035
FL11393,AP039
FL11394,AP038
FL11395,AP008
FL11396,AP007
FL11397,AP014
FL11398,AP003
FL11399,AP025
FL11400,AP035
FL11401,AP032
FL11402,AP005
FL11403,AP006
FL11404,AP007
FL11405,AP002
FL11406,AP039
FL11407,AP009
FL11408,AP008
FL11409,AP014
FL11410,AP028
FL11411,AP002
FL11412,AP021
FL11413,AP013
FL11414,AP001
FL11415,AP007
FL11416,AP013
FL11417,AP002
FL11418,AP007
FL11419,AP008
FL11420,AP016
FL11421,AP010
FL11422,AP006
FL11423,AP025
FL11424,AP010
FL11425,AP007
FL11426,AP020
FL11427,AP010
FL11428,AP028
FL11429,AP009
FL11430,AP029
FL11431,AP004
FL11432,AP010
FL11433,AP015
FL11434,AP008
FL11435,AP031
FL11436,AP040
FL11437,AP031
FL11438,AP038
FL11439,AP016
FL11440,AP003
FL11441,AP039
FL11442,AP006
FL11443,AP027
FL11444,AP010
FL11445,AP004
FL11446,AP029
FL11447,AP003
FL11448,AP007
FL11449,AP029
FL11450,AP030
FL11451,AP003
FL11452,AP006
FL11453,AP035
FL11454,AP017
FL11455,AP010
FL11456,AP033
FL11457,AP005
FL11458,AP010
FL11459,AP001
FL11460,AP003
FL11461,AP030
FL11462,AP038
FL11463,AP015
FL11464,AP011
FL11465,AP010
FL11466,AP006
FL11467,AP020
FL11468,AP036
FL11469,AP013
FL11470,AP012
FL11471,AP002
FL11472,AP014
FL11473,AP020
FL11474,AP008
FL11475,AP005
FL11476,AP001
FL11477,AP004
FL11478,AP026
FL11479,AP008
FL11480,AP006
FL11481,AP015
FL11482,AP005
FL11483,AP024
FL11484,AP036
FL11485,AP009
FL11486,AP007
FL11487,AP006
FL11488,AP039
FL11489,AP010
FL11490,AP005
FL11491,AP008
FL11492,AP001
FL11493,AP019
FL11494,AP023
FL11495,AP005
FL11496,AP029
FL11497,AP006
FL11498,AP007
FL11499,AP002
FL11500,AP004
FL11501,AP006
FL11502,AP005
FL11503,AP003
FL11504,AP004
FL11505,AP003
FL11506,AP004
FL11507,AP033
FL11508,AP025
FL11509,AP039
FL11510,AP007
FL11511,AP010
FL11512,AP008
FL11513,AP021
FL11514,AP007
FL11515,AP008
FL11516,AP023
FL11517,AP019
FL11518,AP009
FL11519,AP036
FL11520,AP006
FL11521,AP026
FL11522,AP002
FL11523,AP001
FL11524,AP002
FL11525,AP034
FL11526,AP010
FL11527,AP017
FL11528,AP002
FL11529,AP040
FL11530,AP003
FL11531,AP020
FL11532,AP022
FL11533,AP028
FL11534,AP029
FL11535,AP001
FL11536,AP004
FL11537,AP001
FL11538,AP002
FL11539,AP013
FL11540,AP005
FL11541,AP006
FL11542,AP034
FL11543,AP005
FL11544,AP009
FL11545,AP035
FL11546,AP018
FL11547,AP010
FL11548,AP008
FL11549,AP001
FL11550,AP005
FL11551,AP015
FL11552,AP009
FL11553,AP003
FL11554,AP034
FL11555,AP029
FL11556,AP016
FL11557,AP024
FL11558,AP036
FL11559,AP008
FL11560,AP002
FL11561,AP004
FL11562,AP030
FL11563,AP018
FL11564,AP022
FL11565,AP009
FL11566,AP010
FL11567,AP001
FL11568,AP015
FL11569,AP004
FL11570,AP008
FL11571,AP014
FL11572,AP012
FL11573,AP008
FL11574,AP010
FL11575,AP035
FL11576,AP004
FL11577,AP027
FL11578,AP024
FL11579,AP032
FL11580,AP009
FL11581,AP008
FL11582,AP010
FL11583,AP007
FL11584,AP031
FL11585,AP010
FL11586,AP039
FL11587,AP037
FL11588,AP003
FL11589,AP002
FL11590,AP004
FL11591,AP005
FL11592,AP007
FL11593,AP005
FL11594,AP018
FL11595,AP024
FL11596,AP020
FL11597,AP005
FL11598,AP003
FL11599,AP009
FL11600,AP007
FL11601,AP002
FL11602,AP009
FL11603,AP008
FL11604,AP005
FL11605,AP008
FL11606,AP004
FL11607,AP023
FL11608,AP014
FL11609,AP032
FL11610,AP004
FL11611,AP040
FL11612,AP008
FL11613,AP002
FL11614,AP018
FL11615,AP027
FL11616,AP016
FL11617,AP006
FL11618,AP005
FL11619,AP001
FL11620,AP040
FL11621,AP021
FL11622,AP020
FL11623,AP016
FL11624,AP010
FL11625,AP005
FL11626,AP006
FL11627,AP025
FL11628,AP002
FL11629,AP003
FL11630,AP006
FL11631,AP028
FL11632,AP005
FL11633,AP031
FL11634,AP027
FL11635,AP006
FL11636,AP005
FL11637,AP013
FL11638,AP005
FL11639,AP007
FL11640,AP010
FL11641,AP001
FL11642,AP017
FL11643,AP007
FL11644,AP026
FL11645,AP006
FL11646,AP010
FL11647,AP005
FL11648,AP009
FL11649,AP010
FL11650,AP008
FL11651,AP003
FL11652,AP010
FL11653,AP003
FL11654,AP006
FL11655,AP004
FL11656,AP018
FL11657,AP031
FL11658,AP027
FL11659,AP003
FL11660,AP015
FL11661,AP007
FL11662,AP010
FL11663,AP007
FL11664,AP031
FL11665,AP023
FL11666,AP021
FL11667,AP006
FL11668,AP007
FL11669,AP005
FL11670,AP013
FL11671,AP010
FL11672,AP002
FL11673,AP001
FL11674,AP025
FL11675,AP027
FL11676,AP039
FL11677,AP009
FL11678,AP010
FL11679,AP023
FL11680,AP026
FL11681,AP008
FL11682,AP022
FL11683,AP006
FL11684,AP018
FL11685,AP010
FL11686,AP024
FL11687,AP007
FL11688,AP014
FL11689,AP011
FL11690,AP009
FL11691,AP001
FL11692,AP024
FL11693,AP031
FL11694,AP025
FL11695,AP012
FL11696,AP032
FL11697,AP006
FL11698,AP032
FL11699,AP009
FL11700,AP008
FL11701,AP002
FL11702,AP017
FL11703,AP004
FL11704,AP002
FL11705,AP024
FL11706,AP015
FL11707,AP010
FL11708,AP025
FL11709,AP002
FL11710,AP005
FL11711,AP036
FL11712,AP025
FL11713,AP023
FL11714,AP021
FL11715,AP010
FL11716,AP018
FL11717,AP015
FL11718,AP040
FL11719,AP026
FL11720,AP006
FL11721,AP002
FL11722,AP018
FL11723,AP014
FL11724,AP036
FL11725,AP003
FL11726,AP032
FL11727,AP005
FL11728,AP001
FL11729,AP010
FL11730,AP013
FL11731,AP007
FL11732,AP019
FL11733,AP013
FL11734,AP004
FL11735,AP010
FL11736,AP007
FL11737,AP009
FL11738,AP013
FL11739,AP005
FL11740,AP010
FL11741,AP001
FL11742,AP031
FL11743,AP037
FL11744,AP005
FL11745,AP014
FL11746,AP015
FL11747,AP008
FL11748,AP001
FL11749,AP028
FL11750,AP034
FL11751,AP008
FL11752,AP013
FL11753,AP012
FL11754,AP019
FL11755,AP028
FL11756,AP003
FL11757,AP039
FL11758,AP022
FL11759,AP026
FL11760,AP002
FL11761,AP020
FL11762,AP009
FL11763,AP036
FL11764,AP001
FL11765,AP005
FL11766,AP004
FL11767,AP001
FL11768,AP009
FL11769,AP004
FL11770,AP016
FL11771,AP008
FL11772,AP010
FL11773,AP007
FL11774,AP020
FL11775,AP008
FL11776,AP004
FL11777,AP006
FL11778,AP026
FL11779,AP039
FL11780,AP009
FL11781,AP004
FL11782,AP008
FL11783,AP020
FL11784,AP009
FL11785,AP003
FL11786,AP008
FL11787,AP003
FL11788,AP001
FL11789,AP021
FL11790,AP009
FL11791,AP029
FL11792,AP010
FL11793,AP003
FL11794,AP011
FL11795,AP035
FL11796,AP025
FL11797,AP035
FL11798,AP009
FL11799,AP016
FL11800,AP022
FL11801,AP008
FL11802,AP019
FL11803,AP016
FL11804,AP011
FL11805,AP007
FL11806,AP015
FL11807,AP004
FL11808,AP033
FL11809,AP010
FL11810,AP032
FL11811,AP003
FL11812,AP004
FL11813,AP028
FL11814,AP007
FL11815,AP019
FL11816,AP027
FL11817,AP010
FL11818,AP004
FL11819,AP009
FL11820,AP030
FL11821,AP040
FL11822,AP006
FL11823,AP036
FL11824,AP008
FL11825,AP040
FL11826,AP008
FL11827,AP002
FL11828,AP033
FL11829,AP010
FL11830,AP026
FL11831,AP008
FL11832,AP006
FL11833,AP004
FL11834,AP040
FL11835,AP036
FL11836,AP017
FL11837,AP004
FL11838,AP006
FL11839,AP009
FL11840,AP006
FL11841,AP032
FL11842,AP006
FL11843,AP004
FL11844,AP003
FL11845,AP006
FL11846,AP002
FL11847,AP010
FL11848,AP018
FL11849,AP004
FL11850,AP031
FL11851,AP016
FL11852,AP033
FL11853,AP001
FL11854,AP009
FL11855,AP031
FL11856,AP001
FL11857,AP033
FL11858,AP001
FL11859,AP040
FL11860,AP007
FL11861,AP005
FL11862,AP002
FL11863,AP033
FL11864,AP029
FL11865,AP005
FL11866,AP030
FL11867,AP016
FL11868,AP014
FL11869,AP002
FL11870,AP011
FL11871,AP003
FL11872,AP009
FL11873,AP004
FL11874,AP026
FL11875,AP002
FL11876,AP006
FL11877,AP004
FL11878,AP027
FL11879,AP005
FL11880,AP019
FL11881,AP022
FL11882,AP002
FL11883,AP009
FL11884,AP004
FL11885,AP003
FL11886,AP001
FL11887,AP003
FL11888,AP016
FL11889,AP004
FL11890,AP024
FL11891,AP029
FL11892,AP019
FL11893,AP002
FL11894,AP005
FL11895,AP025
FL11896,AP003
FL11897,AP024
FL11898,AP005
FL11899,AP027
FL11900,AP001
FL11901,AP017
FL11902,AP006
FL11903,AP014
FL11904,AP002
FL11905,AP006
FL11906,AP009
FL11907,AP006
FL11908,AP003
FL11909,AP008
FL11910,AP040
FL11911,AP009
FL11912,AP008
FL11913,AP007
FL11914,AP030
FL11915,AP022
FL11916,AP007
FL11917,AP015
FL11918,AP037
FL11919,AP003
FL11920,AP006
FL11921,AP040
FL11922,AP011
FL11923,AP007
FL11924,AP005
FL11925,AP038
FL11926,AP009
FL11927,AP025
FL11928,AP002
FL11929,AP030
FL11930,AP004
FL11931,AP003
FL11932,AP001
FL11933,AP027
FL11934,AP004
FL11935,AP001
FL11936,AP002
FL11937,AP040
FL11938,AP003
FL11939,AP018
FL11940,AP003
FL11941,AP019
FL11942,AP036
FL11943,AP007
FL11944,AP009
FL11945,AP037
FL11946,AP038
FL11947,AP001
FL11948,AP034
FL11949,AP023
FL11950,AP037
FL11951,AP015
FL11952,AP007
FL11953,AP003
FL11954,AP004
FL11955,AP030
FL11956,AP021
FL11957,AP008
FL11958,AP034
FL11959,AP010
FL11960,AP027
FL11961,AP003
FL11962,AP028
FL11963,AP010
FL11964,AP004
FL11965,AP003
FL11966,AP025
FL11967,AP006
FL11968,AP040
FL11969,AP034
FL11970,AP006
FL11971,AP016
FL11972,AP019
FL11973,AP003
FL11974,AP007
FL11975,AP040
FL11976,AP011
FL11977,AP027
FL11978,AP019
FL11979,AP036
FL11980,AP003
FL11981,AP010
FL11982,AP006
FL11983,AP001
FL11984,AP036
FL11985,AP039
FL11986,AP033
FL11987,AP001
FL11988,AP023
FL11989,AP017
FL11990,AP023
FL11991,AP001
FL11992,AP014
FL11993,AP031
FL11994,AP034
FL11995,AP019
FL11996,AP020
FL11997,AP001
FL11998,AP005
FL11999,AP028
FL12000,AP008
FL12001,AP017
FL12002,AP001
FL12003,AP004
FL12004,AP027
FL12005,AP001
FL12006,AP008
FL12007,AP004
FL12008,AP011
FL12009,AP002
FL12010,AP008
FL12011,AP004
FL12012,AP008
FL12013,AP009
FL12014,AP013
FL12015,AP006
FL12016,AP008
FL12017,AP033
FL12018,AP038
FL12019,AP033
FL12020,AP023
FL12021,AP040
FL12022,AP019
FL12023,AP004
FL12024,AP010
FL12025,AP018
FL12026,AP015
FL12027,AP005
FL12028,AP004
FL12029,AP006
FL12030,AP004
FL12031,AP001
FL12032,AP008
FL12033,AP014
FL12034,AP016
FL12035,AP009
FL12036,AP007
FL12037,AP016
FL12038,AP008
FL12039,AP012
FL12040,AP008
FL12041,AP035
FL12042,AP038
FL12043,AP017
FL12044,AP002
FL12045,AP008
FL12046,AP003
FL12047,AP002
FL12048,AP001
FL12049,AP012
FL12050,AP006
FL12051,AP002
FL12052,AP013
FL12053,AP019
FL12054,AP002
FL12055,AP011
FL12056,AP040
FL12057,AP005
FL12058,AP003
FL12059,AP038
FL12060,AP017
FL12061,AP009
FL12062,AP002
FL12063,AP006
FL12064,AP007
FL12065,AP037
FL12066,AP019
FL12067,AP012
FL12068,AP003
FL12069,AP020
FL12070,AP005
FL12071,AP031
FL12072,AP015
FL12073,AP004
FL12074,AP033
FL12075,AP007
FL12076,AP010
FL12077,AP008
FL12078,AP035
FL12079,AP008
FL12080,AP001
FL12081,AP009
FL12082,AP007
FL12083,AP004
FL12084,AP002
FL12085,AP007
FL12086,AP031
FL12087,AP009
FL12088,AP014
FL12089,AP009
FL12090,AP038
FL12091,AP007
FL12092,AP025
FL12093,AP027
FL12094,AP003
FL12095,AP012
FL12096,AP009
FL12097,AP026
FL12098,AP003
FL12099,AP004
FL12100,AP013
FL12101,AP028
FL12102,AP007
FL12103,AP009
FL12104,AP040
FL12105,AP010
FL12106,AP015
FL12107,AP021
FL12108,AP010
FL12109,AP021
FL12110,AP002
FL12111,AP004
FL12112,AP001
FL12113,AP031
FL12114,AP008
FL12115,AP002
FL12116,AP001
FL12117,AP006
FL12118,AP002
FL12119,AP010
FL12120,AP008
FL12121,AP006
FL12122,AP022
FL12123,AP009
FL12124,AP007
FL12125,AP002
FL12126,AP010
FL12127,AP015
FL12128,AP010
FL12129,AP009
FL12130,AP014
FL12131,AP024
FL12132,AP004
FL12133,AP007
FL12134,AP003
FL12135,AP002
FL12136,AP006
FL12137,AP001
FL12138,AP024
FL12139,AP030
FL12140,AP038
FL12141,AP008
FL12142,AP014
FL12143,AP035
FL12144,AP012
FL12145,AP019
FL12146,AP004
FL12147,AP040
FL12148,AP018
FL12149,AP037
FL12150,AP009
FL12151,AP008
FL12152,AP004
FL12153,AP028
FL12154,AP010
FL12155,AP035
FL12156,AP031
FL12157,AP033
FL12158,AP028
FL12159,AP004
FL12160,AP034
FL12161,AP003
FL12162,AP014
FL12163,AP008
FL12164,AP002
FL12165,AP004
FL12166,AP012
FL12167,AP007
FL12168,AP005
FL12169,AP017
FL12170,AP002
FL12171,AP023
FL12172,AP009
FL12173,AP006
FL12174,AP007
FL12175,AP010
FL12176,AP003
FL12177,AP031
FL12178,AP004
FL12179,AP011
FL12180,AP006
FL12181,AP007
FL12182,AP009
FL12183,AP021
FL12184,AP030
FL12185,AP007
FL12186,AP001
FL12187,AP009
FL12188,AP015
FL12189,AP004
FL12190,AP024
FL12191,AP026
FL12192,AP005
FL12193,AP019
FL12194,AP028
FL12195,AP029
FL12196,AP037
FL12197,AP004
FL12198,AP009
FL12199,AP001
FL12200,AP012
FL12201,AP007
FL12202,AP001
FL12203,AP008
FL12204,AP005
FL12205,AP009
FL12206,AP003
FL12207,AP004
FL12208,AP018
FL12209,AP020
FL12210,AP009
FL12211,AP001
FL12212,AP006
FL12213,AP010
FL12214,AP004
FL12215,AP002
FL12216,AP016
FL12217,AP005
FL12218,AP002
FL12219,AP032
FL12220,AP004
FL12221,AP018
FL12222,AP003
FL12223,AP005
FL12224,AP040
FL12225,AP028
FL12226,AP034
FL12227,AP005
FL12228,AP008
FL12229,AP004
FL12230,AP005
FL12231,AP017
FL12232,AP010
FL12233,AP036
FL12234,AP007
FL12235,AP037
FL12236,AP004
FL12237,AP038
FL12238,AP028
FL12239,AP008
FL12240,AP011
FL12241,AP009
FL12242,AP008
FL12243,AP009
FL12244,AP015
FL12245,AP023
FL12246,AP032
FL12247,AP010
FL12248,AP004
FL12249,AP030
FL12250,AP002
FL12251,AP006
FL12252,AP018
FL12253,AP013
FL12254,AP002
FL12255,AP015
FL12256,AP009
FL12257,AP008
FL12258,AP035
FL12259,AP032
FL12260,AP011
FL12261,AP036
FL12262,AP010
FL12263,AP004
FL12264,AP020
FL12265,AP021
FL12266,AP012
FL12267,AP001
FL12268,AP033
FL12269,AP005
FL12270,AP007
FL12271,AP003
FL12272,AP002
FL12273,AP015
FL12274,AP007
FL12275,AP021
FL12276,AP015
FL12277,AP010
FL12278,AP025
FL12279,AP032
FL12280,AP010
FL12281,AP003
FL12282,AP040
FL12283,AP033
FL12284,AP022
FL12285,AP010
FL12286,AP002
FL12287,AP039
FL12288,AP012
FL12289,AP027
FL12290,AP037
FL12291,AP008
FL12292,AP009
FL12293,AP003
FL12294,AP024
FL12295,AP003
FL12296,AP026
FL12297,AP038
FL12298,AP007
FL12299,AP005
FL12300,AP016
FL12301,AP040
FL12302,AP024
FL12303,AP004
FL12304,AP015
FL12305,AP023
FL12306,AP039
FL12307,AP010
FL12308,AP022
FL12309,AP008
FL12310,AP016
FL12311,AP006
FL12312,AP005
FL12313,AP018
FL12314,AP012
FL12315,AP007
FL12316,AP014
FL12317,AP003
FL12318,AP005
FL12319,AP040
FL12320,AP004
FL12321,AP010
FL12322,AP009
FL12323,AP020
FL12324,AP007
FL12325,AP035
FL12326,AP023
FL12327,AP014
FL12328,AP002
FL12329,AP034
FL12330,AP018
FL12331,AP001
FL12332,AP018
FL12333,AP004
FL12334,AP008
FL12335,AP007
FL12336,AP031
FL12337,AP007
FL12338,AP003
FL12339,AP032
FL12340,AP006
FL12341,AP040
FL12342,AP032
FL12343,AP003
FL12344,AP012
FL12345,AP030
FL12346,AP037
FL12347,AP039
FL12348,AP002
FL12349,AP003
FL12350,AP017
FL12351,AP014
FL12352,AP005
FL12353,AP004
FL12354,AP021
FL12355,AP004
FL12356,AP016
FL12357,AP029
FL12358,AP003
FL12359,AP004
FL12360,AP005
FL12361,AP004
FL12362,AP024
FL12363,AP007
FL12364,AP005
FL12365,AP002
FL12366,AP010
FL12367,AP017
FL12368,AP011
FL12369,AP002
FL12370,AP014
FL12371,AP010
FL12372,AP007
FL12373,AP018
FL12374,AP006
FL12375,AP010
FL12376,AP003
FL12377,AP012
FL12378,AP010
FL12379,AP009
FL12380,AP004
FL12381,AP003
FL12382,AP006
FL12383,AP004
FL12384,AP006
FL12385,AP010
FL12386,AP034
FL12387,AP004
FL12388,AP039
FL12389,AP003
FL12390,AP007
FL12391,AP033
FL12392,AP006
FL12393,AP021
FL12394,AP011
FL12395,AP003
FL12396,AP005
FL12397,AP039
FL12398,AP004
FL12399,AP019
FL12400,AP030
FL12401,AP026
FL12402,AP009
FL12403,AP023
FL12404,AP009
FL12405,AP010
FL12406,AP014
FL12407,AP002
FL12408,AP006
FL12409,AP030
FL12410,AP007
FL12411,AP009
FL12412,AP014
FL12413,AP010
FL12414,AP004
FL12415,AP031
FL12416,AP005
FL12417,AP001
FL12418,AP002
FL12419,AP006
FL12420,AP007
FL12421,AP008
FL12422,AP020
FL12423,AP033
FL12424,AP009
FL12425,AP035
FL12426,AP009
FL12427,AP007
FL12428,AP029
FL12429,AP035
FL12430,AP032
FL12431,AP024
FL12432,AP007
FL12433,AP002
FL12434,AP005
FL12435,AP001
FL12436,AP013
FL12437,AP006
FL12438,AP017
FL12439,AP003
FL12440,AP004
FL12441,AP003
FL12442,AP004
FL12443,AP016
FL12444,AP010
FL12445,AP021
FL12446,AP007
FL12447,AP004
FL12448,AP015
FL12449,AP014
FL12450,AP002
FL12451,AP017
FL12452,AP003
FL12453,AP002
FL12454,AP004
FL12455,AP006
FL12456,AP029
FL12457,AP019
FL12458,AP036
FL12459,AP012
FL12460,AP036
FL12461,AP033
FL12462,AP010
FL12463,AP037
FL12464,AP007
FL12465,AP024
FL12466,AP027
FL12467,AP024
FL12468,AP011
FL12469,AP006
FL12470,AP003
FL12471,AP038
FL12472,AP020
FL12473,AP002
FL12474,AP008
FL12475,AP010
FL12476,AP020
FL12477,AP007
FL12478,AP004
FL12479,AP003
FL12480,AP029
FL12481,AP011
FL12482,AP017
FL12483,AP010
FL12484,AP021
FL12485,AP007
FL12486,AP002
FL12487,AP024
FL12488,AP003
FL12489,AP035
FL12490,AP002
FL12491,AP036
FL12492,AP023
FL12493,AP026
FL12494,AP002
FL12495,AP017
FL12496,AP004
FL12497,AP007
FL12498,AP002
FL12499,AP021
FL12500,AP035
FL12501,AP033
FL12502,AP002
FL12503,AP035
FL12504,AP036
FL12505,AP014
FL12506,AP005
FL12507,AP012
FL12508,AP006
FL12509,AP008
FL12510,AP003
FL12511,AP015
FL12512,AP009
FL12513,AP005
FL12514,AP019
FL12515,AP008
FL12516,AP005
FL12517,AP010
FL12518,AP030
FL12519,AP001
FL12520,AP034
FL12521,AP002
FL12522,AP005
FL12523,AP034
FL12524,AP027
FL12525,AP023
FL12526,AP009
FL12527,AP005
FL12528,AP003
FL12529,AP031
FL12530,AP038
FL12531,AP001
FL12532,AP006
FL12533,AP023
FL12534,AP008
FL12535,AP007
FL12536,AP033
FL12537,AP002
FL12538,AP005
FL12539,AP023
FL12540,AP007
FL12541,AP009
FL12542,AP025
FL12543,AP001
FL12544,AP036
FL12545,AP002
FL12546,AP010
FL12547,AP007
FL12548,AP025
FL12549,AP009
FL12550,AP005
FL12551,AP006
FL12552,AP001
FL12553,AP039
FL12554,AP018
FL12555,AP037
FL12556,AP038
FL12557,AP004
